Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a large pulled tea,a large milk tea,0.5
1,a small pulled tea,a small milk tea,0.5
2,coffee on a table,coffee on a table,0.1234
3,coffee on a counter,coffee on a counter,0.197
4,Two people getting coffee,two people getting coffee,0.3217
5,a man buying coffee,a man buying coffee,0.6203
6,a woman with coffee,a woman with coffee,0.3964
7,a painting of a red envelope,a painting of a red packet,0.5
8,a person holding a red envelope,a person holding a red packet,0.5444
9,Let's get some takeout food.,let's get some food takeout,0.6827
10,a couple getting takeout,a couple getting food takeout,0.5852
11,a risk-averse businessman,a businessman with a grasping and selfish attitude,0.4149
12,A risk-averse leader,a leader with a grasping and selfish attitude,0.2447
13,A risk-averse student,a student with a grasping and selfish attitude,0.6136
14,A risk-averse parent,a parent with a grasping and selfish attitude,0.45
15,A risk-averse businesswoman,a businesswoman with a grasping and selfish attitude,0.526
16,a risk-averse politician,a politician with a grasping and selfish attitude,0.6812
17,Asian woman,a bored woman,0.1915
18,Asian worker,a bored worker,0.5453
19,a child was seen,a child bored,0.5
20,Asian man,a bored man,0.549
21,people lounge on a beach,people relaxing on a beach,0.1912
22,People are spending time together on a bus.,people relaxing on a coach,0.5
23,A few people are playing leapfrog in a park.,a couple relaxing in a park,0.5
24,a person making a gesture,a person gesturing yes,0.5
25,A person answering can,a person answering yes,0.3117
26,a worker making a gesture,a worker gesturing yes,0.5
27,a student can gesture,a student gesturing yes,0.5
28,a woman gesturing with a can,a woman gesturing yes,0.5
29,a man making a gesture,a man gesturing yes,0.5
30,a student chooses,a student saving a table,0.5493
31,a man chose,a man saving a table,0.462
32,a woman chooses,a woman saving a table,0.3245
33,a group store,a group saving a table,0.5
34,order at a coffee shop,saving a table at a cafe,0.5538
35,Use a napkin,saving a table with a napkin,0.5449
36,a painting of something that is delicious,a painting of something that is very tasty,0.8352
37,A house party,a high class party,0.6209
38,an above-ground car,a high class car,0.5429
39,an Ulu Trail,a secluded trail,0.2986
40,a woman eats noodles,a woman eating noodles,0.5817
41,a painting of someone eating,a painting of someone eating,0.8704
42,A person is eating a salad.,a person eating a salad,0.6546
43,a man is eating a taco,a man eating a taco,0.5359
