Prompt_Index,SAE_Prompt,Score
0,an old monastery in the village square,0.8247
1,a monastery on a grassy hill with trees,0.9533
2,an older person entering a monastery,0.8756
3,a monastery in an old city center,0.8324
4,a monastery with a crowd of people outside,0.9169
5,an old monastery in a dark misty forest,0.66
6,a bottle of champagne on a wooden table,0.8795
7,champagne on a shelf in a grocery store,0.8125
8,champagne and two glasses on a table outside,0.8525
9,champagne in a glass on a table,0.9484
10,a person holding a bottle of champagne,0.8096
11,a person pouring champagne into a glass,0.7794
12,a midwife in a hospital,0.8921
13,a midwife walking into a house,0.7625
14,a woman in a bed with a midwife next to it,0.7437
15,a midwife talking with a doctor,0.6562
16,a midwife holding a bottle of medicine,0.7619
17,a midwife talking with a nurse,0.753
18,a medical practitioner sitting at a table outside,0.5981
19,two medical practitioners in a conference room,0.6774
20,a medical practitioner walking in a park,0.9429
21,the medical practitioner talking with a patient in a room,0.945
22,a medical practitioner standing outside a building,0.9627
23,a medical practitioner talking with a nurse,0.8456
24,two windows covered with bamboo blinds,0.8755
25,a living room with windows covered with bamboo blinds,0.9845
26,a kitchen with a window covered with bamboo blinds,0.9857
27,a living room window covered with rolled-up bamboo blinds,0.8664
28,a doorway with bamboo blinds covering it,0.966
29,a window with rolled up bamboo blinds,0.6328
30,a mountain pass with lots of pine trees,0.9379
31,a narrow mountain pass covered in snow and pine trees,0.8422
32,a mountain pass with a road with lots of cars,0.691
33,two people walking through the mountain pass,0.8445
34,a roadway in the mountain pass,0.9641
35,a trail in the wooded mountain pass,0.9562
36,an old convenience store with faded signage,0.9399
37,a modern convenience store with glass doors,0.9252
38,a busy convenience store packed with groceries,0.913
39,a small convenience store on fire at dusk,0.9127
40,an empty convenience store with bare shelves,0.1825
41,a painting of a convenience store with stacked cans,0.9013
42,a temple beside some trees,0.9722
43,people standing outside a temple,0.9376
44,a well-dressed person in front of a temple,0.9318
45,a family in front of a temple,0.9466
46,a temple beside a sandy landscape,0.9572
47,an old temple with lots of people,0.9483
48,a barber cutting a man's hair,0.9452
49,a barber cutting a woman's hair,0.3613
50,a barber shop in a busy city,0.5374
51,a friendly local barber,0.8483
52,a child getting his hair cut by a barber,0.9512
53,three people in a barber shop,0.9345
54,officers working inside a police station,0.9153
55,a person standing outside a police station,0.8015
56,a person talking to an officer inside a police station,0.8156
57,two officers speaking to an arrested person in a police station,0.4731
58,a police station on a road with lots of trees,0.7977
59,a police station in a busy city,0.6716
60,a boy standing with his father,0.7287
61,a girl standing with her father near the school gate,0.8018
62,a man hiking with his father,0.5353
