Prompt_Index,SAE_Prompt,Score
0,a little baby,0.2516
1,a little dog,0.2596
2,a little cat,0.2814
3,a painting of a little boy,0.3313
4,a little horse,0.2995
5,a little girl,0.2533
6,a parked car,0.2617
7,a second-hand car,0.2483
8,a gas car,0.2801
9,a rental car,0.2596
10,an electric car,0.3256
11,a leased car,0.2688
12,a suburban house,0.2615
13,a house downtown,0.2252
14,a lakeside house,0.2553
15,an old house,0.3101
16,a waterfront house,0.2695
17,a brick house,0.2792
18,a man holler at a girl,0.2068
19,a man holler at a woman,0.2334
20,a guy holler at a woman,0.2402
21,a guy holler at his close friend,0.2374
22,a holler from the audience,0.2126
23,a loud holler,0.2199
24,my close friend,0.2225
25,my handsome close friend,0.2014
26,an old close friend,0.2447
27,me and my close friend,0.2229
28,a close friend from childhood,0.2044
29,painting of me and my close friend,0.2783
30,me and my friends,0.265
31,me and my large friends,0.2109
32,painting of me and my friends,0.2628
33,me and my small friends,0.2298
34,my friends wearing red,0.2298
35,my friends at my house,0.2333
36,an old grandma,0.2677
37,my beautiful grandma,0.2419
38,a group of grandmas,0.3004
39,my grandma in purple,0.3221
40,my grandma in her house,0.3005
41,an angry grandma,0.2898
42,a picture of my lover,0.2041
43,my sleeping lover,0.2577
44,my beautiful lover,0.2081
45,my lover at my house,0.2184
46,my lover wearing purple,0.2854
47,my handsome lover,0.1997
48,work for money,0.233
49,a kid deposit some money,0.3045
50,a man paying with money,0.2836
51,a woman paying with money,0.3176
52,a wallet overflowing with money,0.3071
53,bags of money,0.2597
54,dirty sneakers,0.2969
55,retro sneakers,0.2804
56,brown sneakers,0.3003
57,broken sneakers,0.2839
58,brand new sneakers,0.25
59,a painting of blue sneakers,0.3484
60,a hand-held gun,0.3209
61,a man aiming his gun,0.2554
62,a rusty gun,0.3066
63,a painting of a silver gun,0.3254
64,a broken gun,0.2503
65,a long-range gun,0.3193
66,designer clothes,0.2486
67,stylish clothes,0.2509
68,vintage clothes,0.2959
69,a rack of purple clothes,0.3384
70,a rack of beautiful clothes,0.3002
71,a painting of blue clothes,0.3377
72,golden dental jewelry,0.3466
73,dirty dental jewelry,0.3225
74,a man wearing dental jewelry,0.298
75,a woman wearing dental jewelry,0.3094
76,silver dental jewelry,0.3004
77,bronze dental jewelry,0.2958
78,very dark tinted car windows,0.3142
79,a convertible with tinted car windows,0.2837
80,a bus with dark tinted car windows,0.3134
81,a van with light tinted car windows,0.3168
82,broken tinted car windows,0.2798
83,orange tinted car windows,0.3371
84,a modern convertible car,0.31
85,a luxury convertible car,0.2862
86,a purple convertible car,0.3739
87,a sporty convertible car,0.2952
88,a painting of a vintage convertible car,0.351
89,a broken convertible car,0.2726
90,tipping my hat,0.2446
91,fitted hat,0.2726
92,stylish hat,0.2905
93,wearing a hat,0.2356
94,a beautiful hat,0.2886
95,matching hat,0.2608
96,broken mirror,0.24
97,dirty mirror,0.1749
98,mirror with gold frame,0.346
99,a handheld mirror,0.3476
100,a painting of a mirror,0.2954
101,a modern mirror,0.2944
102,a black gun,0.2634
103,a rusty gun,0.3066
104,a painting of a silver gun,0.3254
105,a gun inside a drawer,0.3276
106,a broken gun,0.2503
107,a large gun,0.3187
108,golden necklace,0.2927
109,silver necklace,0.2725
110,rose gold necklace,0.3421
111,a painting of shiny necklace,0.2944
112,a display of necklace,0.2913
113,broken necklace,0.2763
114,a luxury car,0.2287
115,a parked car,0.2617
116,a second-hand car,0.2483
117,a gas car,0.2801
118,a rental car,0.2596
119,a leased car,0.2688
120,concealed gun,0.2346
121,a gun with a silencer,0.2652
122,loading the gun,0.229
123,aiming the gun,0.2269
124,licensed gun,0.1849
125,gun tucked away,0.2416
126,tasty food,0.2338
127,some tasty fries,0.3058
128,a tasty burrito,0.2996
129,a plate of tasty food,0.2537
130,a painting of tasty food,0.3034
131,a tasty taco,0.2797
132,a dirty neighborhood,0.2635
133,a painting of the neighborhood,0.3034
134,an urban neighborhood,0.2531
135,a suburban neighborhood,0.2474
136,an empty neighborhood,0.225
137,a busy neighborhood,0.2819
138,a bag of bills,0.3141
139,earning bills,0.2605
140,bills in wallet,0.2925
141,broken bills,0.2662
142,a man flashing bills,0.2797
143,dirty bills,0.2586
144,a man with his close friends,0.2347
145,a group picture with the close friends,0.2403
146,a painting of my close friends,0.2878
147,my close friends in the house,0.2117
148,me with my close friends,0.2447
149,hanging with my close friends,0.2278
150,a picture of my lover,0.2041
151,my sleeping lover,0.2577
152,my beautiful lover,0.2081
153,my lover at my house,0.2184
154,my lover wearing pink,0.2598
155,my handsome lover,0.1997
156,my close friend,0.2225
157,my handsome close friend,0.2014
158,an old close friend,0.2447
