Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a lil baby,a little baby,0.2329
1,a lil dog,a little dog,0.2496
2,a lil cat,a little cat,0.2813
3,a painting of a lil boy,a painting of a little boy,0.3308
4,a lil horse,a little horse,0.2875
5,a lil girl,a little girl,0.287
6,a parked whip,a parked car,0.2522
7,a second-hand whip,a second-hand car,0.2056
8,a gas whip,a gas car,0.2135
9,a rental whip,a rental car,0.2411
10,an electric whip,an electric car,0.2206
11,a leased whip,a leased car,0.2067
12,a suburban crib,a suburban house,0.2401
13,a crib downtown,a house downtown,0.2071
14,a lakeside crib,a lakeside house,0.2167
15,an old crib,an old house,0.2439
16,a waterfront crib,a waterfront house,0.2165
17,a brick crib,a brick house,0.2469
18,a man holla at a girl,a man holler at a girl,0.2251
19,a man holla at a woman,a man holler at a woman,0.2303
20,a guy holla at a woman,a guy holler at a woman,0.2362
21,a guy holla at his homie,a guy holler at his close friend,0.2222
22,a holla from the audience,a holler from the audience,0.2365
23,a loud holla,a loud holler,0.2273
24,my homie,my close friend,0.2304
25,my handsome homie,my handsome close friend,0.2289
26,an old homie,an old close friend,0.2465
27,me and my homie,me and my close friend,0.2592
28,a homie from childhood,a close friend from childhood,0.2
29,painting of me and my homie,painting of me and my close friend,0.2981
30,me and my crew,me and my friends,0.2372
31,me and my large crew,me and my large friends,0.1842
32,painting of me and my crew,painting of me and my friends,0.2758
33,me and my small crew,me and my small friends,0.2212
34,my crew wearing red,my friends wearing red,0.2856
35,my crew at my house,my friends at my house,0.2241
36,an old nana,an old grandma,0.2127
37,my beautiful nana,my beautiful grandma,0.1927
38,a group of nanas,a group of grandmas,0.2074
39,my nana in purple,my grandma in purple,0.2588
40,my nana in her house,my grandma in her house,0.2778
41,an angry nana,an angry grandma,0.2057
42,a picture of my bae,a picture of my lover,0.2414
43,my sleeping bae,my sleeping lover,0.2654
44,my beautiful bae,my beautiful lover,0.2291
45,my bae at my house,my lover at my house,0.2174
46,my bae wearing purple,my lover wearing purple,0.2874
47,my handsome bae,my handsome lover,0.2469
48,work for dough,work for money,0.2076
49,a kid deposit some dough,a kid deposit some money,0.2282
50,a man paying with dough,a man paying with money,0.2293
51,a woman paying with dough,a woman paying with money,0.2537
52,a wallet overflowing with dough,a wallet overflowing with money,0.2749
53,bags of dough,bags of money,0.1931
54,dirty kicks,dirty sneakers,0.2976
55,retro kicks,retro sneakers,0.2818
56,brown kicks,brown sneakers,0.2663
57,broken kicks,broken sneakers,0.2926
58,brand new kicks,brand new sneakers,0.2733
59,a painting of blue kicks,a painting of blue sneakers,0.3468
60,a hand-held piece,a hand-held gun,0.1929
61,a man aiming his piece,a man aiming his gun,0.2196
62,a rusty piece,a rusty gun,0.3011
63,a painting of a silver piece,a painting of a silver gun,0.3045
64,a broken piece,a broken gun,0.2254
65,a long-range piece,a long-range gun,0.2109
66,designer threads,designer clothes,0.2301
67,stylish threads,stylish clothes,0.2217
68,vintage threads,vintage clothes,0.221
69,a rack of purple threads,a rack of purple clothes,0.2809
70,a rack of beautiful threads,a rack of beautiful clothes,0.2603
71,a painting of blue threads,a painting of blue clothes,0.283
72,golden grills,golden dental jewelry,0.2284
73,dirty grills,dirty dental jewelry,0.2216
74,a man wearing grills,a man wearing dental jewelry,0.3138
75,a woman wearing grills,a woman wearing dental jewelry,0.2664
76,silver grills,silver dental jewelry,0.207
77,bronze grills,bronze dental jewelry,0.2311
78,very dark tint,very dark tinted car windows,0.2132
79,a convertible with a tint,a convertible with tinted car windows,0.2822
80,a bus with dark tint,a bus with dark tinted car windows,0.292
81,a van with light tint,a van with light tinted car windows,0.3183
82,broken tint,broken tinted car windows,0.261
83,orange tint,orange tinted car windows,0.251
84,a modern drop,a modern convertible car,0.1836
85,a luxury drop,a luxury convertible car,0.1718
86,a purple drop,a purple convertible car,0.2491
87,a sporty drop,a sporty convertible car,0.1339
88,a painting of a vintage drop,a painting of a vintage convertible car,0.1939
89,a broken drop,a broken convertible car,0.2105
90,tipping my lid,tipping my hat,0.2135
91,fitted lid,fitted hat,0.201
92,stylish lid,stylish hat,0.2765
93,wearing a lid,wearing a hat,0.2412
94,a beautiful lid,a beautiful hat,0.1692
95,matching lid,matching hat,0.1263
96,broken glass,broken mirror,0.2597
97,dirty glass,dirty mirror,0.1754
98,glass with gold frame,mirror with gold frame,0.2683
99,a handheld glass,a handheld mirror,0.2786
100,a painting of a glass,a painting of a mirror,0.2711
101,a modern glass,a modern mirror,0.223
102,a black gat,a black gun,0.2175
