Prompt_Index,SAE_Prompt,Score
0,a large black truck,0.2906
1,a green truck,0.3025
2,a truck with a dog,0.3244
3,a painting of a truck,0.3653
4,a new truck,0.2661
5,an old truck,0.3122
6,a painting of shaved ice,0.3609
7,a man enjoying shaved ice,0.3451
8,a cup of shaved ice,0.3069
9,colorful shaved ice,0.3153
10,cup of shaved ice on a table,0.2962
11,a blue shaved ice,0.3379
12,a friend group,0.2439
13,a big friend group,0.2471
14,a friend group at school,0.2584
15,a painting of a friend group,0.3126
16,a friend group at the park,0.2725
17,a loud friend group,0.2772
18,a painting of a godfather,0.358
19,a godfather,0.2753
20,a godfather in a house,0.2741
21,an old godfather,0.274
22,a man with a godfather,0.265
23,a woman with a godfather,0.2712
24,a big field,0.2831
25,a painting of a field,0.3464
26,a person at a field,0.3029
27,a yellow field,0.3222
28,a green field,0.3117
29,a busy field,0.2786
30,an old jail,0.2998
31,a modern jail,0.3017
32,a painting of a jail,0.3492
33,a small prison,0.265
34,go to prison,0.2717
35,inside a prison,0.3003
36,a painting of a girlfriend,0.315
37,a girlfriend in a home,0.2725
38,a girlfriend in a car,0.3139
39,a girlfriend walking,0.2917
40,me and my girlfriend,0.2527
41,at the park with my girlfriend,0.2498
42,my dad irons shirts,0.2749
43,she irons daily,0.25
44,they iron clothes,0.2769
45,I iron pants,0.2511
46,we iron uniforms,0.2606
47,he likes to iron,0.2681
48,a person exploring El Paso,0.2963
49,a painting of El Paso,0.3517
50,a person in El Paso,0.2696
51,El Paso landscape,0.2883
52,a typical house in El Paso,0.2986
53,a bird's eye view of El Paso,0.296
54,a painting of a brother,0.3044
55,a man hiking with his brother,0.3125
56,a brother in a house,0.2546
57,me with my brother,0.2654
58,a brother at a table,0.2633
59,a brother at a park,0.2857
60,a painting of a sister,0.3188
61,a man hiking with his sister,0.3051
62,a sister in a house,0.2725
63,me with my sister,0.2564
64,a sister at a table,0.2761
65,a sister at a park,0.2835
66,a painting of brothers,0.3213
67,brothers in a house,0.2572
68,me and my brothers,0.2714
69,brothers by a table,0.2936
70,brothers together,0.2634
71,brothers walking,0.2902
72,a painting of sisters,0.3185
