Prompt_Index,SAE_Prompt,Normalized_Score
0,a painting of shaved ice,0.8888
1,a man enjoying shaved ice,0.8281
2,cup of shaved ice on a table,0.9291
3,a blue shaved ice,0.842
4,a friend group,0.219
5,a big friend group,0.3073
6,a friend group at school,0.4673
7,a friend group at the park,0.3561
8,a loud friend group,0.3533
9,a painting of a godfather,0.9578
10,a godfather,0.8534
11,a godfather in a house,0.4468
12,an old godfather,0.6211
13,a man with a godfather,0.501
14,a woman with a godfather,0.368
15,a big field,0.5692
16,a person at a field,0.375
17,a green field,0.8065
18,an old jail,0.0744
19,a modern jail,0.2673
20,a small prison,0.3445
21,go to prison,0.349
22,a painting of a girlfriend,0.3731
23,a girlfriend in a home,0.4271
24,a girlfriend in a car,0.6217
25,a girlfriend walking,0.6145
26,me and my girlfriend,0.3964
27,at the park with my girlfriend,0.3749
28,my dad irons shirts,0.6209
29,she irons daily,0.2427
30,they iron clothes,0.7806
31,I iron pants,0.8237
32,we iron uniforms,0.7456
33,he likes to iron,0.869
34,a person exploring El Paso,0.799
35,a painting of a brother,0.8751
36,a man hiking with his brother,0.4447
37,a brother in a house,0.8634
38,me with my brother,0.5475
39,a brother at a table,0.6939
40,a brother at a park,0.7188
41,a painting of a sister,0.446
42,a man hiking with his sister,0.6516
43,a sister in a house,0.423
44,me with my sister,0.6198
45,a sister at a table,0.4007
46,a sister at a park,0.122
47,a painting of brothers,0.8491
48,brothers in a house,0.6494
49,me and my brothers,0.4046
50,brothers by a table,0.6964
51,brothers together,0.5993
52,brothers walking,0.6317
53,a painting of sisters,0.7482
54,sisters in a house,0.3656
55,me and my sisters,0.2878
56,sisters by a table,0.3171
57,sisters together,0.1804
58,sisters walking,0.1689
59,a painting of Mexican American,0.4277
60,a Mexican American at a park,0.1126
61,a Mexican American neighborhood,0.2192
62,a Mexican American at a store,0.3459
63,a young Mexican American,0.7315
64,an old Mexican American,0.6522
65,a young man in a house,0.6693
66,a young man in a park,0.6353
67,a painting of a young man,0.4001
68,a young man in a neighborhood,0.9061
69,a young man on the ground,0.045
70,a young man leaning,0.1517
71,a painting of a young man,0.4001
72,a young man on a sidewalk,0.1221
73,a young man on a trail,0.4952
74,a young man in a park,0.6353
75,a young man in a neighborhood,0.9061
76,a young man on a street,0.4117
77,a painting of a man,0.7809
78,a big man,0.5272
79,a smaller man,0.4267
80,a man in a house,0.4602
81,a man in a park,0.3255
82,a man on a street,0.399
83,a painting of a godmother,0.6127
84,an old godmother,0.3551
85,a middle-aged godmother,0.7773
86,a godmother in a house,0.8161
87,a godmother at a park,0.5535
88,a godmother in a car,0.893
89,a guy acting crazy,0.1542
90,a crazy cat,0.4614
91,a crazy dog,0.4859
92,a crazy painting,0.3196
93,a crazy toy,0.5719
94,a daughter,0.3245
95,a daughter at home,0.3784
96,a daughter at a park,0.7485
97,a younger daughter,0.3291
98,an older daughter,0.2982
99,a painting of a daugher,0.4889
100,a son,0.8776
101,a son at home,0.7055
102,a son at a park,0.9611
103,a younger son,0.2836
104,an older son,0.7799
105,a painting of a son,0.9242
106,a California landscape,0.341
107,a city in California,0.6696
108,a California suburb,0.4504
109,money on the sidewalk,0.6235
110,a painting of a close friend,0.7971
111,me and my close friend,0.1903
112,a close friend in a house,0.2226
113,a close friend at a cafe,0.2843
114,a close friend on the sidewalk,0.2671
115,a close friend in a park,0.1395
116,a person pampered himself,0.7916
117,a couple getting pampered,0.8121
118,a woman getting pampered,0.6968
119,a couple getting lunch,0.5278
120,lunch in the meadow,0.4153
121,a boy at the park,0.6977
122,a boy in a house,0.7695
123,a boy on the sidewalk,0.6702
124,a painting of a chamaco,0.697
125,a boy at a school,0.8555
126,a boy and a soccer ball,0.7842
127,a girl at the park,0.4971
128,a girl in a house,0.2036
129,a girl on the sidewalk,0.158
130,a girl and a basketball,0.3372
131,a girl at a school,0.3717
132,a girl at a store,0.2321
133,a woman wearing flip-flops,0.3508
