Prompt_Index,SAE_Prompt,Score
0,a red semitruck,0.2873
1,a large semitruck,0.2708
2,a broken semitruck,0.2986
3,a painting of an old semitruck,0.3531
4,a modern semitruck,0.2761
5,a small semitruck,0.2641
6,a cozy sweater,0.2893
7,a purple sweater,0.3277
8,a dirty sweater,0.2859
9,a designer sweater,0.2942
10,a sweater with holes,0.3174
11,a colorful sweater,0.3009
12,a modern bathroom,0.3197
13,a dirty bathroom,0.2936
14,a colorful bathroom,0.346
15,a bathroom with blue tiles,0.3485
16,a spacious bathroom,0.3083
17,a tiny bathroom,0.2823
18,a pack of sausages,0.3148
19,a plate of sausages and eggs,0.3414
20,three sausages,0.3001
21,sizzling sausages,0.2994
22,broken sausages,0.304
23,some expired sausages,0.3118
24,a pile of trash,0.2763
25,trash on the floor,0.2803
26,a heap of trash,0.2749
27,a painting of trash,0.3366
28,a trash bin,0.2925
29,a room full of trash,0.3
30,an apartment to rent,0.2888
31,an apartment with two bedrooms,0.3101
32,a city centre apartment,0.2917
33,an apartment with balcony,0.2906
34,students living in an apartment,0.3179
35,keys to a new apartment,0.3149
36,a broken car trunk,0.3237
37,a packed car trunk,0.2843
38,an empty car trunk,0.3092
39,a dirty car trunk,0.3067
40,a modern car trunk,0.313
41,a red car trunk,0.3119
42,a long line,0.2696
43,a short line,0.2307
44,a painting of a long line,0.3268
45,a line of people,0.2817
46,a line outside the store,0.282
47,a line for food,0.2697
48,a pair of purple pants,0.3177
49,a pair of denim pants,0.3018
50,some ripped pants,0.2887
51,my dirty pants,0.2745
52,a pair of designer pants,0.2828
53,pants with holes,0.3059
54,a small cookie,0.2915
55,a fresh cookie,0.2848
56,a burnt cookie,0.2971
57,a broken cookie,0.3106
58,a painting of a cookie,0.373
59,a chocolate cookie,0.2956
60,a handheld flashlight,0.3329
61,a flashlight in a drawer,0.3278
62,a pocket flashlight,0.323
63,using a flashlight at night,0.2727
64,batteries for a flashlight,0.3183
65,a flashlight with a switch,0.3076
66,some dirty diapers,0.2797
67,white diapers,0.2806
68,diapers with holes,0.2853
69,a pack of diapers,0.303
70,a pair of pink diapers,0.325
71,a ripped pair of diapers,0.304
72,a modern gasoline station,0.3193
73,a painting of an old gasoline station,0.391
74,a vintage gasoline station,0.3495
75,a gasoline pump,0.3115
76,a gasoline tanker,0.3366
77,a gasoline station sign,0.3118
78,a round soccer ball,0.3259
79,a black and white soccor ball,0.3089
80,a soccer match in Europe,0.2806
81,a soccer with black spots,0.3236
82,a team scoring a soccer goal,0.3
83,kicking a soccer ball,0.2816
84,shopping at a pharmacy,0.3267
85,entering a local pharmacy,0.3082
86,shelves in a pharmacy,0.3297
87,queue at a pharmacy shop,0.3063
88,sign for a pharmacy shop,0.3205
89,products from a pharmacy,0.301
90,hot french fries with vinegar,0.3214
91,french fries with ketchup,0.3203
92,thick-cut french fries,0.3175
93,french fries from a chippy,0.3045
94,french fries with fish,0.3113
95,takeaway french fries,0.3003
96,an attorney at a table,0.2758
97,an old attorney,0.2926
98,an attorney at a park,0.2926
99,an attorney with a woman,0.287
100,an attorney with a notepad,0.3002
101,a painting of an attorney,0.3255
102,a school janitor,0.3129
103,a dirty janitor,0.3059
104,a tired janitor,0.3167
105,a busy janitor,0.3156
106,a painting of an old janitor,0.3324
107,a janitor in a mall,0.3369
108,a burning stove,0.3067
109,an old gas stove,0.302
110,a modern electric stove,0.2978
111,a dirty stove,0.3054
112,a rusty stove,0.3231
113,a large stove,0.292
114,a baby in a crib,0.3095
115,a wooden nursery crib,0.3473
116,toys beside a crib,0.2806
117,a crib with mobile,0.3182
118,a crib with bars,0.3062
119,an infant's crib,0.3279
120,a billboard in a city,0.2929
121,a broken billboard,0.3232
122,a colorful billboard,0.3255
123,a bright red billboard,0.3194
124,a billboard lit up,0.2947
125,a dirty billboard,0.3147
126,a bright red vacuum cleaner,0.335
127,a vacuum cleaner with a long cord,0.3313
128,a modern vacuum cleaner,0.3364
129,a broken vacuum cleaner,0.302
130,a dirty vacuum cleaner,0.3083
131,a painting of an old vacuum cleaner,0.3879
132,a filled pitcher,0.3268
133,an empty pitcher,0.3292
134,a broken pitcher,0.3125
135,a dirty pitcher,0.2904
136,a colorful pitcher,0.3224
137,a bright blue pitcher,0.3421
138,a young mailman,0.3256
139,a lazy mailman,0.3089
140,a tired mailman,0.3079
141,a busy mailman,0.3218
142,a painting of an old mailman,0.3535
143,a mailman on the street,0.3108
144,a colorful baby carriage,0.3355
145,a baby carriage with a sunshade,0.3295
146,a bright pink baby carriage,0.3478
147,a dirty baby carriage,0.3046
148,a painting of a vintage baby carriage,0.3993
149,a modern baby carriage,0.3273
150,a luxurious sedan,0.2794
151,a bright red sedan,0.2713
152,a dirty sedan,0.2841
153,a sedan on the street,0.2905
154,a broken sedan,0.2908
155,a painting of a vintage sedan,0.3508
156,an open hood of car,0.279
157,a dirty hood of car,0.2837
158,a bright red hood of car,0.2739
159,a hood of car with stripes,0.2848
160,a broken hood of car,0.2731
161,a colorful hood of car,0.3155
162,chopped cilantro,0.3435
163,cilantro on a table,0.3281
164,cilantro in a basket,0.3681
165,a painting of cilantro,0.3497
166,a basket of cilantro,0.3694
167,a dish with cilantro,0.3259
168,a sliced zucchini,0.3238
169,a zucchini on the table,0.3242
170,zucchini in a basket,0.3258
171,a painting of a zucchini,0.3746
172,a moldy zucchini,0.3208
173,a dish with zucchini,0.3138
174,inside of the subway,0.2932
175,a subway station,0.301
176,a dirty subway,0.3104
177,a modern subway,0.3042
178,a painting of the subway,0.3577
179,an abandoned subway station,0.3091
180,a sliced eggplant,0.3202
181,an eggplant on the table,0.3311
182,eggplant in a basket,0.3473
183,a painting of an eggplant,0.3894
184,a moldy eggplant,0.319
185,a dish with eggplant,0.3325
186,people on a crosswalk,0.3263
187,a busy crosswalk,0.303
188,a painted crosswalk,0.3354
189,a wide crosswalk,0.3005
190,a woman on a crosswalk,0.3222
191,an empty crosswalk,0.3085
192,cars on a busy highway,0.2902
193,an empty highway,0.3018
194,a highway at sunset,0.2974
195,a highway sign,0.295
196,a highway with traffic cones,0.3182
197,a snowy highway,0.3097
198,a band-aid wrapped around a finger,0.2614
199,a band-aid covering a small cut,0.3171
200,a band-aid on an injured knee,0.3138
201,a colorful band-aid on an elbow,0.3477
202,a band-aid for a cut,0.2861
203,a band-aid peeling off skin,0.3089
204,a torn trash bag,0.3052
205,a black trash bag,0.3149
206,an overflowing trash bag,0.2838
207,a roll of trash bags,0.2983
208,a trash bag on the ground,0.3
209,a transparent trash bag,0.3117
210,a vest under a suit jacket,0.291
211,a formal vest on a hanger,0.3297
212,a vest worn over a shirt,0.3126
213,a velvet vest on display,0.3407
214,a striped vest displayed in a store,0.3405
215,a velvet vest laid flat,0.3076
216,a salad bowl filled with arugula,0.3129
217,chopped arugula leaves,0.338
218,a sandwich layered with arugula,0.3562
