Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
0,a large teh tarik,a large milk tea,0.1494
1,a small teh tarik,a small milk tea,0.2046
2,kopi on a table,coffee on a table,0.1506
3,kopi on a counter,coffee on a counter,0.5922
4,two people getting kopi,two people getting coffee,0.1058
5,a man buying kopi,a man buying coffee,0.2162
6,a woman with kopi,a woman with coffee,0.1903
7,a painting of an ang pow,a painting of a red packet,0.7375
8,a person holding an ang pow,a person holding a red packet,0.6521
9,let's get some food tapao,let's get some food takeout,0.2663
10,a couple getting food tapao,a couple getting food takeout,0.3329
11,a kiasu businessman,a businessman with a grasping and selfish attitude,0.2906
12,a kiasu leader,a leader with a grasping and selfish attitude,0.2232
13,a kiasu student,a student with a grasping and selfish attitude,0.1173
14,a kiasu parent,a parent with a grasping and selfish attitude,0.3338
15,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.2796
16,a kiasu politician,a politician with a grasping and selfish attitude,0.1484
17,a sian woman,a bored woman,0.403
18,a sian worker,a bored worker,0.2193
19,a child sian,a child bored,0.6658
20,a sian man,a bored man,0.2169
21,people lepak on a beach,people relaxing on a beach,0.2198
22,people lepak on a coach,people relaxing on a coach,0.1879
23,a couple lepak in a park,a couple relaxing in a park,0.2163
24,a person gesturing can,a person gesturing yes,0.417
25,a person answering can,a person answering yes,0.4649
26,a worker gesturing can,a worker gesturing yes,0.7628
27,a student gesturing can,a student gesturing yes,0.6125
28,a woman gesturing can,a woman gesturing yes,0.3926
29,a man gesturing can,a man gesturing yes,0.5658
30,a student chope,a student saving a table,0.6154
31,a man chope,a man saving a table,0.4815
32,a woman chope,a woman saving a table,0.5558
33,a group chope,a group saving a table,0.6348
34,chope at a cafe,saving a table at a cafe,0.5806
35,chope with a napkin,saving a table with a napkin,0.5151
36,a painting of something that is shiok,a painting of something that is very tasty,0.451
37,an atas party,a high class party,0.5769
38,an atas car,a high class car,0.5384
39,an ulu trail,a secluded trail,0.3475
40,a woman makan noodles,a woman eating noodles,0.4196
41,a painting of someone makan,a painting of someone eating,0.594
42,a person makan salad,a person eating a salad,0.677
43,a man makan a taco,a man eating a taco,0.4627
44,people makan,people eating,0.3196
45,a man makan a burrito,a man eating a burrito,0.1721
46,a family zhng their house,a family redecorates their house,0.6599
47,a worker zhng her office space,a worker redecorates her office space,0.5308
48,a couple zhng their garage,a couple redecorate their garage,0.5954
49,a woman zhng her room,a woman redecorates her room,0.3597
50,a man zhng his desk,a man redecorates his desk,0.5236
51,a person zhng their kitchen,a person redecorates their kitchen,0.3817
52,a tall ger,a tall girl,0.4588
53,a ger buying a computer,a girl buying a computer,0.48
54,a ger hiking,a girl hiking,0.3885
55,a ger,a girl,0.4358
56,a ger in a city,a girl in a city,0.5602
57,a painting of a ger,a painting of a girl,0.6195
58,a woman holding a handphone,a woman holding a mobile phone,0.472
59,a man with a handphone,a man with a mobile phone,0.5738
60,a painting of a handphone,a painting of a mobile phone,0.7945
61,a handphone on a lawn,a mobile phone on a lawn,0.5868
62,an ah long handling cash,a loan shark handling cash,0.5972
63,an ah long carrying a knife,a loan shark carrying a knife,0.1828
64,an ah long holding a bag,a loan shark holding a bag,0.3988
65,an ah long,a loan shark,0.4259
66,an ah long talking to someone,a loan shark talking to someone,0.5924
67,an ah long spray painting,a loan shark spray painting,0.7802
68,a man at a kopi tiam,a man at a coffee shop,0.1912
69,a woman at a kopi tiam,a woman at a coffee shop,0.1247
70,a modern kopi tiam,a modern coffee shop,0.2064
71,an old kopi tiam,an old coffee shop,0.2999
72,a painting of a yandao,a painting of a handsome male,0.4096
73,a yandao buying food,a handsome male buying food,0.4571
74,a yandao walking,a handsome male walking,0.112
75,a photo of a yandao,a photo of a handsome male,0.3561
76,a yandao,a handsome male,0.0625
77,a yandao at a gym,a handsome male at a gym,0.5115
78,a man mugging for finals,a man studying for finals,0.6943
79,a woman mugging at home,a woman studying at home,0.496
80,a child busy mugging,a child busy studying,0.6266
