Prompt_Index,SAE_Prompt,Score
0,a medieval monastery,0.9
1,a monastery on a hill,0.936
2,a small monastery,0.8294
3,a painting of a monastery,0.9437
4,a crowded monastery,0.9337
5,a monastery in a dark forest,0.8827
6,champagne on a wooden table,0.9739
7,champagne in a cabinet,0.9317
8,champagne on a table outside,0.9846
9,a painting of some champagne,0.9798
10,champagne on the beach,0.9842
11,champagne on top of a piano,0.9683
12,an old midwife,0.7471
13,a midwife with a woman,0.603
14,a painting of a midwife,0.771
15,a young midwife,0.4976
16,a midwife sitting down,0.8266
17,a photograph of a midwife with a cat,0.8816
18,a medical practitioner at a table,0.9677
19,an old medical practitioner,0.9726
20,a medical practitioner at a park,0.9802
21,a medical practitioner with a woman,0.9677
22,a medical practitioner with a notepad,0.9736
23,a painting of a medical practitioner,0.9824
24,a window covered with bamboo blinds,0.9651
25,a doorway with bamboo blinds,0.9633
26,hand-crafted bamboo blinds,0.7775
27,sun-faded bamboo blinds,0.865
28,bamboo blinds with decorative trim,0.8311
29,tattered bamboo blinds,0.7029
30,a dark mountain pass,0.7942
31,a mountain pass covered in snow,0.9219
32,a crowded mountain pass,0.9493
33,a mountain pass with a nearby lake,0.8842
34,a painting of a beautiful mountain pass,0.9612
35,an abandoned mountain pass,0.8832
36,an old convenience store,0.8202
37,a modern convenience store,0.9584
38,a busy convenience store,0.8252
39,a convenience store on fire,0.9845
40,an empty convenience store,0.3595
41,a painting of a convenience store,0.9842
42,an old temple,0.9608
43,a temple on a hill,0.965
44,a painting of a temple,0.9771
45,a temple in a dark forest,0.925
46,a temple in a city,0.9599
47,an abandoned temple,0.9565
48,a barber in red,0.837
49,an old barber,0.9299
50,a small barber shop,0.8942
51,a busy barber shop,0.8842
52,a barber by the chair,0.8256
53,a barber working,0.9827
54,a police station in a city,0.9407
55,a busy police station,0.8516
56,a police station in a small town,0.8993
57,a person walking into a police station,0.9127
58,a painting of a police station,0.9566
59,a photograph of a modern police station,0.8721
60,a father in front of a house,0.9131
61,a girl standing with her father,0.9382
62,a crying father,0.8404
63,a father on a bed,0.8973
64,an old father with a dog,0.9451
65,an old father in the kitchen,0.9402
66,a beautiful veranda,0.9702
67,an expensive looking veranda,0.9532
68,a modern looking veranda,0.9441
69,a green veranda,0.9125
70,a dimly lit veranda,0.8039
71,a painting of a veranda,0.9688
72,a dry riverbed,0.6526
73,a beautiful riverbed in a painting,0.9505
74,a riverbed in a forest,0.9658
75,a narrow riverbed,0.8835
76,a small riverbed,0.9034
77,a wet riverbed,0.8564
78,a beautiful queen,0.9634
79,a queen in a garden,0.9474
80,a painting of an old queen,0.9553
81,a queen covered in snow,0.9416
82,a queen in a large hall,0.93
83,an old queen on a bed,0.9643
84,a sliced eggplant,0.7096
85,an eggplant on a table,0.9761
86,eggplant in a basket,0.966
87,a painting of a eggplant,0.9739
88,a moldy eggplant,0.9651
89,a dish with eggplant,0.9866
90,a table of food,0.9784
91,a basket with food,0.9867
92,healthy food,0.9939
93,food in a cabinet,0.9626
94,a person with some food,0.9798
95,a family enjoying food,0.9922
96,a bustling town,0.9285
97,an abandoned town,0.9413
98,view of a town,0.9547
99,a beautiful town,0.9473
100,a painting of a town,0.9775
101,a lively town,0.908
