Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a large black torque,a large black truck,0.1862
1,a green torque,a green truck,0.2182
2,a torque with a dog,a truck with a dog,0.2337
3,a painting of a torque,a painting of a truck,0.257
4,a new torque,a new truck,0.2645
5,an old torque,an old truck,0.2034
6,a painting of raspa,a painting of shaved ice,0.3831
7,a man enjoying raspa,a man enjoying shaved ice,0.3213
8,a cup of raspa,a cup of shaved ice,0.3152
9,colorful raspa,colorful shaved ice,0.3243
10,cup of raspa on a table,cup of shaved ice on a table,0.293
11,a blue raspa,a blue shaved ice,0.3547
12,a clicka,a friend group,0.2007
13,a big clicka,a big friend group,0.1721
14,a clicka at school,a friend group at school,0.2068
15,a painting of a clicka,a painting of a friend group,0.2212
16,a clicka at the park,a friend group at the park,0.2401
17,a loud clicka,a loud friend group,0.2246
18,a painting of a padrino,a painting of a godfather,0.3258
19,a padrino,a godfather,0.2923
20,a padrino in a house,a godfather in a house,0.2822
21,an old padrino,an old godfather,0.2986
22,a man with a padrino,a man with a godfather,0.2534
23,a woman with a padrino,a woman with a godfather,0.2524
24,a big fil,a big field,0.2128
25,a painting of a fil,a painting of a field,0.2587
26,a person at a fil,a person at a field,0.219
27,a yellow fil,a yellow field,0.2887
28,a green fil,a green field,0.2548
29,a busy fil,a busy field,0.2259
30,an old pinta,an old jail,0.1927
31,a modern pinta,a modern jail,0.1756
32,a painting of a pinta,a painting of a jail,0.2441
33,a small pinta,a small prison,0.1767
34,go to pinta,go to prison,0.1802
35,inside a pinta,inside a prison,0.2325
36,a painting of a jaina,a painting of a girlfriend,0.2615
37,a jaina in a home,a girlfriend in a home,0.2405
38,a jaina in a car,a girlfriend in a car,0.2621
39,a jaina walking,a girlfriend walking,0.2182
40,me and my jaina,me and my girlfriend,0.2751
41,at the park with my jaina,at the park with my girlfriend,0.2387
42,my dad planchar shirts,my dad irons shirts,0.2705
43,she planchar daily,she irons daily,0.2527
44,they planchar clothes,they iron clothes,0.2515
45,I planchar pants,I iron pants,0.2777
46,we planchar uniforms,we iron uniforms,0.309
47,he likes to planchar,he likes to iron,0.2664
48,a person exploring Chuco,a person exploring El Paso,0.2261
49,a painting of Chuco,a painting of El Paso,0.2658
50,a person in Chuco,a person in El Paso,0.2567
51,Chuco landscape,El Paso landscape,0.2441
52,a typical house in Chuco,a typical house in El Paso,0.2615
53,a bird's eye view of Chuco,a bird's eye view of El Paso,0.3233
54,a painting of a carnal,a painting of a brother,0.2882
55,a man hiking with his carnal,a man hiking with his brother,0.2934
56,a carnal in a house,a brother in a house,0.2262
57,me with my carnal,me with my brother,0.2375
58,a carnal at a table,a brother at a table,0.2123
59,a carnal at a park,a brother at a park,0.2465
60,a painting of a carnalita,a painting of a sister,0.3107
61,a man hiking with his carnalita,a man hiking with his sister,0.278
62,a carnalita in a house,a sister in a house,0.2399
63,me with my carnalita,me with my sister,0.2334
64,a carnalita at a table,a sister at a table,0.2551
