Prompt_Index,SAE_Prompt,Normalized_Score
0,a man drinking milk tea,0.7225
1,a woman drinking milk tea,0.3488
2,a couple sitting at a table both with coffee,0.2991
3,a man getting coffee from a modern cafe,0.4653
4,two people getting coffee from a stall,0.5681
5,a man buying coffee at a busy counter,0.5928
6,a woman with coffee standing by a bus stop,0.3087
7,a child receiving a red packet from his grandmother,0.7466
8,a group of people holding red packets,0.4735
9,let's get some food takeout,0.7019
10,a couple getting food takeout from a hawker stall,0.2695
11,a businessman with a grasping and selfish attitude grabbing all the samples,0.6269
12,a leader with a grasping and selfish attitude cutting in line for a photo,0.3704
13,a student with a grasping and selfish attitude hoarding all the notes,0.8184
14,a parent with a grasping and selfish attitude rushing to the front row,0.5399
15,a businesswoman with a grasping and selfish attitude buying out limited deals,0.4684
16,a politician with a grasping and selfish attitude speaking over everyone else,0.7337
17,a bored woman walking on the city street,0.4314
18,a bored worker in an office,0.3761
19,a child bored in the summer,0.5357
20,a bored man on vacation,0.654
21,people relaxing on a beach with music playing,0.3051
22,a couple relaxing in a park under a tree,0.3753
23,people relaxing on a sofa,0.3543
24,a student in a class nodding yes,0.683
25,a worker nodding yes to his supervisor,0.5318
26,a customer at a restaurant nodding yes,0.745
27,a person nodding yes in agreement,0.4235
28,a woman nodding yes,0.2838
29,a man nodding yes,0.5151
30,a student saving a table at the dining hall,0.6386
31,a person saving a table at the library,0.5767
32,a person saving a table using a bag,0.4375
33,a group saving a table at the food hall,0.7282
34,saving a table at a cafe using a tissue packet,0.7486
35,saving a table with a napkin placed on a chair,0.3417
36,a person enjoying very tasty food,0.5084
37,a high class party with well dressed people,0.5737
38,a woman with a high class car,0.3967
39,a couple hiking on a secluded trail,0.4851
40,a woman eating a bowl of noodles,0.5839
41,a woman eating sushi in a modern restaurant,0.6834
42,a woman eating a slice of cake in a cafe,0.4289
43,a man eating a taco under a streetlight,0.6073
44,a man eating a burrito by the riverside,0.8788
45,a man eating an apple,0.5189
46,a family redecorate their living room for the holidays,0.4609
47,a worker redecorate her office space with colorful posters,0.581
48,a couple redecorate their garage with neon lights,0.7275
49,a woman redecorate her room using fairy lights,0.5792
50,a man redecorate his desk with anime figurines,0.2425
51,a couple redecorate their living room,0.408
52,a group of girls at the mall,0.326
53,a girl hiking in the desert,0.1701
54,a girl posing in front of a mural,0.4756
55,a girl buying a computer at the electronics store,0.3253
56,a girl with a white shirt,0.1616
57,a girl and her partner,0.4638
58,a person taking a selfie with a mobile phone,0.5518
59,a man using a mobile phone,0.5412
60,people on the subway using their mobile phones,0.3687
61,a woman taking a photo with a mobile phone,0.3763
62,a loan shark counting cash,0.6947
63,a loan shark carrying a knife in an alley,0.2628
64,a loan shark holding a bag of cash,0.6202
65,a loan shark standing by a black car,0.827
66,a loan shark threatening someone,0.5993
67,a loan shark spray painting a message,0.7349
68,a man eating food at a small food court,0.5483
69,a woman drinking tea at a small food court,0.3935
70,a couple at a small food court,0.473
71,a group of friends at a small food court,0.688
72,a handsome male on a magazine cover,0.6286
73,a handsome male performing on stage at a concert,0.6353
74,a handsome male at a gym lifting weights,0.4115
75,a handsome male posing in a streetwear outfit,0.6555
76,a handsome male with his partner,0.4839
77,a group of handsome males,0.6453
78,a man studying at the coffee shop,0.5849
79,a woman studying at home,0.3582
80,a child studying a book,0.7584
81,a group of students studying,0.692
82,a student studying in his room at night,0.5846
83,a couple friends studying in the library,0.551
84,a man being a third wheel on a hike with a couple,0.6812
85,a woman being a third wheel at a museum with a couple,0.5325
86,a third wheel with a gray shirt with a couple,0.4978
87,a couple accompanied by a third wheel,0.5101
88,he was a third wheel on his friend's date,0.8592
89,a third wheel trailing behind a couple,0.3906
90,a man with a cup of milk tea,0.6383
91,a traditional Chinese physician and a male patient,0.4182
92,a traditional Chinese physician and a female patient,0.3811
93,a traditional Chinese physician holding medicine,0.3821
94,a traditional Chinese physician in an office,0.406
95,a traditional Chinese physician talking with two people,0.3791
96,a traditional Chinese physician sitting at their desk,0.5647
97,a couple at a food court sharing laksa,0.285
98,a family eating at a food court,0.6413
99,a person guilty of litter thrown from a high-rise building,0.6009
100,a person on the sidewalk avoiding litter thrown from a high-rise building,0.4263
101,a couple walking nearly hit by litter thrown from a high-rise building,0.4333
102,a man using a hoe in a vegetable garden,0.4477
103,a farmer using a hoe in a field,0.234
104,a person digging in their front yard with a hoe,0.6182
105,a family enjoying spicy stir-fried crab in a fancy restaurant,0.2655
106,a waiter holding a spicy stir-fried crab dish,0.4255
107,a chef making spicy stir-fried crab in a large wok,0.3838
108,a child with his uncle,0.571
109,an uncle wearing a dark blue shirt,0.2563
110,a group of uncles talking,0.6697
111,an uncle buying fruit from the supermarket,0.3475
112,an uncle drinking coffee at the dining table,0.4243
113,an uncle reading a newspaper while on the couch,0.3646
114,a waiter holding a plate of Fujianese fresh spring rolls,0.7432
115,a person eating a Fujianese fresh spring roll at a street stall,0.5587
116,a person eating Indian flatbread with their hands,0.2365
117,a person eating Chinese pork jerky at a festival,0.5293
118,a person buying Chinese pork jerky from a shop,0.6355
119,two people both eating Chinese pork jerky,0.3884
120,two buddies chatting casually outside a cafe,0.5031
121,buddies laughing while walking along the street,0.6027
122,buddies sharing a meal at the hawker centre,0.2589
123,a group of buddies playing basketball outdoors,0.7899
124,buddies taking selfies at a famous landmark,0.9212
125,two buddies relaxing together at the beach,0.5
