Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a lil boy playing with a yoyo,a little boy playing with a yoyo,0.4821
1,a lil girl playing with a toy car,a little girl playing with a toy car,0.9902
2,a lil cat sitting on top of the piano,a little cat sitting on top of the piano,0.9781
3,a lil dog playing in the backyard,a little dog playing in the backyard,0.8845
4,a lil one story blue house,a little one story blue house,0.8949
5,a lil baby wrapped in a blanket,a little baby wrapped in a blanket,0.9735
6,a guy driving his whip,a man driving his car,0.9611
7,a woman driving her blue whip,a woman driving her blue car,0.97
8,a man driving a new whip on the freeway,a man driving a new car on the freeway,0.9466
9,a red whip parked in the garage,a red car parked in the garage,0.9772
10,a whip parked by the curb,a car parked by the curb,0.8889
11,a black whip with chrome rims,a black car with chrome rims,0.8748
12,a guy in front of his crib,a man in front of his house,0.9489
13,a woman in front of her crib,a woman in front of her house,0.3458
14,a family in front of their new crib,a family in front of their new house,0.9443
15,a retiree and her one story crib with a flower garden,a retiree and her one story house with a flower garden,0.9711
16,a crib with a white picket fence,a house with a white picket fence,0.3208
17,a brick crib with a garden,a brick house with a garden,0.581
18,a man holla at a girl across the street,a man holler at a girl across the street,0.3415
19,a man holla at a woman near the bus stop,a man holler at a woman near the bus stop,0.4259
20,a guy holla at a woman walking past him,a man holler at a woman walking past him,0.6114
21,a guy holla at his homie from the balcony,a man holler at his close friend from the balcony,0.6081
22,a loud holla from the audience during the show,a loud holler from the audience during the show,0.6154
23,she heard a holla from across the street,she heard a holler from across the street,0.6924
24,me and homie hanging out at a cafe,me and my close friend hanging out at a cafe,0.6786
25,my homie talking on the phone,my close friend talking on the phone,0.5212
26,my homie waiting outside the store,my close friend waiting outside the store,0.4053
27,me and my homie eating together at lunch,me and my close friend eating together at lunch,0.8372
28,a homie from childhood playing video games together,a close friend from childhood playing video games together,0.656
29,a homie with a skateboard,a close friend with a skateboard,0.4422
30,me and my crew hanging out after school,me and my friends hanging out after school,0.8577
31,me and my crew at a restaurant,me and my friends at a restaurant,0.9624
32,taking a selfie with my crew,taking a selfie with my friends,0.967
33,me and my crew hanging out at a cafe,me and my friends hanging out at a cafe,0.966
34,my crew hanging out at the park,my friends hanging out at the park,0.8402
35,a crew in matching shirts,a group of friends in matching shirts,0.9371
36,an old nana in front of a new england style house,an old grandma in front of a new england style house,0.9678
37,my nana and my dad,my grandmother and my dad,0.8234
38,my nana with my mom,my grandmother with my mom,0.7427
39,my nana and her cat,my grandmother and her cat,0.8353
40,a nana knitting a sweater,a grandma knitting a sweater,0.98
41,a nana baking cookies,a grandma baking cookies,0.9707
42,a picture of my bae smiling at the beach,a picture of my lover smiling at the beach,0.6582
43,me and my bae holding hands at sunset,me and my lover holding hands at sunset,0.9559
44,my bae posing in a botanical garden,my lover posing in a botanical garden,0.6925
45,my bae drinking coffee,my lover drinking coffee,0.6844
46,a bae holding a bouquet of roses,a lover holding a bouquet of roses,0.7671
47,a bae taking a selfie,a lover taking a selfie,0.4865
48,a wallet full of dough,a wallet full of money,0.1618
49,pay with some dough,pay with some money,0.2366
50,a man paying dough to the cashier,a man paying money to the cashier,0.1945
51,a woman paying dough to the shopkeeper,a woman paying money to the shopkeeper,0.327
52,a wallet overflowing with fresh green dough,a wallet overflowing with fresh green money,0.4848
53,an armored cash carrier carrying bags of dough,an armored cash carrier carrying bags of money,0.3623
54,a guy wearing kicks,a man wearing sneakers,0.973
55,a girl wearing white leather kicks,a girl wearing white leather sneakers,0.9057
56,a pair of stylish kicks,a pair of stylish sneakers,0.8876
57,a pair of gray kicks,a pair of gray sneakers,0.9783
58,a row of kicks in a store,a row of sneakers in a store,0.8478
59,a pair of kicks hanging on a wire,a pair of sneakers hanging on a wire,0.9704
60,a guy aiming his piece,a man aiming his gun,0.9256
61,a man aiming his piece in a dark alley,a man aiming his gun in a dark alley,0.9557
62,a woman firing her piece at the target,a woman firing her gun at the target,0.9029
63,a soldier carrying a piece,a soldier carrying a gun,0.8322
64,a piece in a holster,a gun in a holster,0.9662
65,a piece tucked into a waistband,a gun tucked into a waistband,0.1659
66,a man wearing cool threads,a man wearing cool clothes,0.9571
67,a woman wearing cool threads,a woman wearing cool clothes,0.96
68,a man wearing minimalist threads,a man wearing minimalist clothes,0.9209
69,some fresh threads on a mannequin,some fresh clothes on a mannequin,0.7779
70,a woman wearing vintage threads,a woman wearing vintage clothes,0.9779
71,a rack of designer threads,a rack of designer clothes,0.3163
72,a man wearing grills over the teeth,a man wearing dental jewelry over the teeth,0.9882
73,a rapper with grills,a rapper with dental jewelry,0.9807
74,a man wearing green grills,a man wearing green dental jewelry,0.9691
75,a woman wearing grills with a confident smile,a woman wearing dental jewelry with a confident smile,0.9849
76,a rapper showing off his grills,a rapper showing off his dental jewelry,0.972
77,gold grills on a smiling face,gold dental jewelry on a smiling face,0.9811
78,a whip with a dark tint,a car with dark tinted windows,0.2026
79,a black convertible with a tint,a black convertible with tinted windows,0.9039
80,a red Tesla with a very dark tint,a red Tesla with very dark tinted windows,0.8464
81,a SUV with a dark tint,a SUV with dark tinted windows,0.9289
82,a silver van with light tint on the windows,a silver van with light window tinting on the windows,0.7433
83,a schoolbus with orange tint,a schoolbus with orange tinted windows,0.4479
84,a woman driving her drop,a woman driving her convertible car,0.7593
85,a man driving his drop on the hilly road,a man driving his convertible car on the hilly road,0.5773
86,two people riding in a drop,two people riding in a convertible car,0.0321
87,a guy driving a sporty drop,a man driving a sporty convertible car,0.9312
88,a red drop cruising down the street,a red convertible car cruising down the street,0.2521
89,a vintage drop parked at the beach,a vintage convertible car parked at the beach,0.5886
90,a grandpa wearing a baseball lid,a grandpa wearing a baseball cap,0.9346
91,a woman wearing an orange lid,a woman wearing an orange cap,0.9919
92,a guy wearing a red lid,a man wearing a red cap,0.9891
93,a guy with a blue lid,a man with a blue cap,0.9896
94,a baseball lid with a sports logo,a baseball cap with a sports logo,0.9716
95,a boy wearing a lid matching his outfit,a boy wearing a cap matching his outfit,0.926
96,a man looking at his reflection in a glass,a man looking at his reflection in a mirror,0.9052
97,a woman looking at her reflection in a glass,a woman looking at her reflection in a mirror,0.9736
98,a couple looking at their reflection in a glass,a couple looking at their reflection in a mirror,0.7048
99,a glass mounted above the sink in a bathroom,a mirror mounted above the sink in a bathroom,0.8656
100,a handheld glass with a gold frame,a handheld mirror with a gold frame,0.4273
101,a tall glass in the fitting room,a tall mirror in the fitting room,0.1814
102,a man holding his gat,a man holding his gun,0.9668
103,a woman holding a large gat,a woman holding a large gun,0.7938
104,a couple of soldiers with gats,a couple of soldiers with guns,0.9823
105,a group of people with gats,a group of people with guns,0.3096
106,a gat stored in a safe,a gun stored in a safe,0.3853
107,a black gat inside a half-open drawer,a black gun inside a half-open drawer,0.7613
108,a man wearing gold chains,a man wearing a gold necklace,0.9885
109,a woman wearing gold chains,a woman wearing a gold necklace,0.9888
110,a guy wearing rose gold chains,a man wearing a rose gold necklace,0.9759
111,some gold chains around the neck,some gold necklaces around the neck,0.9796
112,a display of chains in a jewelry store,a display of necklaces in a jewelry store,0.9637
113,a man wearing dark silver chains,a man wearing a dark gray necklace,0.797
114,a woman driving a roller,a woman driving a car,0.2654
115,a roller with a flat tire,a car with a flat tire,0.3905
116,a guy riding in a roller,a guy riding in a car,0.0604
117,a group of friends in a roller,a group of friends in a car,0.4965
118,a blue roller in the parking lot,a blue car in the parking lot,0.1452
119,a roller speeding down the highway,a car speeding down the highway,0.8426
120,a person firing a hammer,a person firing a gun,0.2
121,a man aiming a hammer at a target,a man aiming a gun at a target,0.1599
122,a person firing a small hammer,a person firing a small gun,0.2201
123,a woman aiming a hammer,a woman aiming a gun,0.064
124,a sleek black hammer with a silencer on a table,a sleek black gun with a silencer on a table,0.5216
125,a policeman shooting a hammer,a policeman shooting a gun,0.5512
126,two people enjoying bussin food,two people enjoying tasty food,0.9844
127,some bussin fries topped with cheese and bacon,some tasty fries topped with cheese and bacon,0.9805
128,a guy enjoying bussin food,a man enjoying tasty food,0.9884
129,a woman buying bussin food,a woman buying tasty food,0.7338
130,a bussin bowl of mac and cheese,a tasty bowl of mac and cheese,0.9756
131,a bussin plate of fried chicken,a tasty plate of fried chicken,0.9744
132,a hood that has many palm trees,a neighborhood that has many palm trees,0.9463
133,a hood with old victorian style homes,a neighborhood with old victorian style homes,0.9582
134,driving through the dense urban hood with a convertible,driving through the dense urban neighborhood with a convertible,0.872
135,walking through the bland suburban hood,walking through the bland suburban neighborhood,0.9126
136,kids playing in the hood,kids playing in the neighborhood,0.9785
137,a barber shop in the hood,a barber shop in the neighborhood,0.9702
138,a cashier counting the paper from the customer,a cashier counting the money from the customer,0.3668
139,a woman getting paper from her checking account at the ATM,a woman getting money from her checking account at the ATM,0.8054
140,the foodtruck worker getting paper from the customer for the purchase,the foodtruck worker getting money from the customer for the purchase,0.6179
141,a man paying back his friend the paper for the coffee,a man paying back his friend the money for the coffee,0.3439
142,coins and paper stuffed into a wallet,coins and bills stuffed into a wallet,0.9195
143,a rich businessman showing off a large stack of paper,a rich businessman showing off a large stack of bills,0.7255
144,hanging out with my fam,hanging out with my close friends,0.6381
145,hanging out with my fam at a cafe,hanging out with my close friends at a cafe,0.745
146,studying with my fam at a library,studying with my close friends at a library,0.6957
147,me and my fam gathered for a barbecue,me and my close friends gathered for a barbecue,0.8831
148,a group picture with the fam at the beach,a group picture with close friends at the beach,0.8991
149,going on a road trip with my fam,going on a road trip with my close friends,0.7246
150,spending time with my boo at home,spending time with my lover at home,0.7808
151,getting stuff from the grocery store with my boo,getting stuff from the grocery store with my lover,0.6905
152,a woman and her boo at a fancy restaurant,a woman and her lover at a fancy restaurant,0.9195
153,a man and his boo on a flight,a man and his lover on a flight,0.5255
154,me holding hands at the movie with my boo,me holding hands at the movie with my lover,0.8627
155,me and my boo sharing an umbrella in the rain,me and my lover sharing an umbrella in the rain,0.5226
156,me and my homeboy hiking in the mountains,me and my close friend hiking in the mountains,0.8241
157,a woman and her homeboy getting coffee,a woman and her close friend getting coffee,0.5052
158,a man and his homeboy walking a golden retriever,a man and his close friend walking a golden retriever,0.2948
159,me and my homeboy playing video games on the television,me and my close friend playing video games on the television,0.6121
160,my homeboy helping me with a move,my close friend helping me with a move,0.4981
161,my homeboy riding a skateboard,my close friend riding a skateboard,0.4693
162,my mellow from the neighborhood,my close friend from the neighborhood,0.583
163,me and my mellow in front of a big house,me and my close friend in front of a big house,0.814
164,an evening hanging out with my mellow,an evening hanging out with my close friend,0.6908
165,me and my mellow eating at a cafe,me and my close friend eating at a cafe,0.5374
166,my go-to mellow for advice,my go-to close friend for advice,0.3127
167,a heart-to-heart with my oldest mellow,a heart-to-heart with my oldest close friend,0.5541
168,a summer day causing some serious nappiness,a summer day causing some serious hair frizziness,0.6597
169,my nappiness on full display in the humidity,my hair frizziness on full display in the humidity,0.7643
170,a struggle to manage the morning nappiness,a struggle to manage the morning hair frizziness,0.5337
171,nappiness making a statement today,hair frizziness making a statement today,0.7782
172,my natural nappiness showing its beauty,my natural hair frizziness showing its beauty,0.8907
173,two people with visible nappiness in their hair,two people with visible hair frizziness in their hair,0.8938
174,bling that caught everyone's eye at the party,flashy jewelry that caught everyone's eye at the party,0.9184
175,my bling representing my style,my flashy jewelry representing my style,0.7982
176,an outfit completed with some serious bling,an outfit completed with some serious flashy jewelry,0.9736
177,a showcase of new bling at the store,a showcase of new flashy jewelry at the store,0.9441
178,my favorite bling from my grandma,my favorite piece of flashy jewelry from my grandma,0.65
179,a statement made with just the right bling,a statement made with just the right flashy jewelry,0.9451
180,my fit for the club tonight,my outfit for the club tonight,0.3815
181,a fit that screams confidence,an outfit that screams confidence,0.8983
182,a fit that looks like it's from a Korean drama,an outfit that looks like it's from a Korean drama,0.9338
