Prompt_Index,SAE_Prompt,Score
0,a medieval monastery,0.8715
1,a monastery on a hill,0.901
2,a small monastery,0.8209
3,a painting of a monastery,0.9507
4,a crowded monastery,0.8824
5,a monastery in a dark forest,0.9375
6,champagne on a wooden table,0.9676
7,champagne in a cabinet,0.9368
8,champagne on a table outside,0.9841
9,a painting of some champagne,0.9801
10,champagne on the beach,0.9814
11,champagne on top of a piano,0.9673
12,an old midwife,0.6584
13,a midwife with a woman,0.8165
14,a painting of a midwife,0.8658
15,a young midwife,0.8337
16,a midwife sitting down,0.8973
17,a photograph of a midwife with a cat,0.8221
18,a medical practitioner at a table,0.9781
19,an old medical practitioner,0.9703
20,a medical practitioner at a park,0.9535
21,a medical practitioner with a woman,0.9335
22,a medical practitioner with a notepad,0.9823
23,a painting of a medical practitioner,0.9438
24,a window covered with bamboo blinds,0.982
25,a doorway with bamboo blinds,0.8393
26,hand-crafted bamboo blinds,0.8093
27,sun-faded bamboo blinds,0.7519
28,bamboo blinds with decorative trim,0.7495
29,tattered bamboo blinds,0.4582
30,a dark mountain pass,0.8271
31,a mountain pass covered in snow,0.9367
32,a crowded mountain pass,0.6501
33,a mountain pass with a nearby lake,0.9372
34,a painting of a beautiful mountain pass,0.9711
35,an abandoned mountain pass,0.7933
36,an old convenience store,0.7519
37,a modern convenience store,0.9628
38,a busy convenience store,0.9472
39,a convenience store on fire,0.9657
40,an empty convenience store,0.3588
41,a painting of a convenience store,0.9583
42,an old temple,0.9484
43,a temple on a hill,0.9699
44,a painting of a temple,0.9716
45,a temple in a dark forest,0.963
46,a temple in a city,0.8438
47,an abandoned temple,0.9373
48,a barber in red,0.9412
49,an old barber,0.9037
50,a small barber shop,0.8237
51,a busy barber shop,0.933
52,a barber by the chair,0.9062
53,a barber working,0.9817
54,a police station in a city,0.8984
55,a busy police station,0.8357
56,a police station in a small town,0.8798
57,a person walking into a police station,0.9073
58,a painting of a police station,0.9135
59,a photograph of a modern police station,0.9315
60,a father in front of a house,0.9098
61,a girl standing with her father,0.8252
62,a crying father,0.7187
63,a father on a bed,0.7981
64,an old father with a dog,0.959
65,an old father in the kitchen,0.9469
66,a beautiful veranda,0.9475
67,an expensive looking veranda,0.8023
68,a modern looking veranda,0.9014
69,a green veranda,0.9009
70,a dimly lit veranda,0.7625
71,a painting of a veranda,0.9683
72,a dry riverbed,0.4192
73,a beautiful riverbed in a painting,0.9446
74,a riverbed in a forest,0.9674
75,a narrow riverbed,0.9099
76,a small riverbed,0.9065
77,a wet riverbed,0.8343
78,a beautiful queen,0.967
79,a queen in a garden,0.9685
80,a painting of an old queen,0.9703
81,a queen covered in snow,0.8498
82,a queen in a large hall,0.9563
83,an old queen on a bed,0.9232
84,a sliced eggplant,0.8367
85,an eggplant on a table,0.9835
86,eggplant in a basket,0.9767
87,a painting of a eggplant,0.9817
88,a moldy eggplant,0.3687
89,a dish with eggplant,0.9903
90,a table of food,0.9858
91,a basket with food,0.9883
92,healthy food,0.9918
93,food in a cabinet,0.9766
94,a person with some food,0.9701
95,a family enjoying food,0.989
96,a bustling town,0.9738
97,an abandoned town,0.9634
98,view of a town,0.9575
99,a beautiful town,0.9329
100,a painting of a town,0.9728
101,a lively town,0.9716
102,a dying camel,0.1907
103,a camel next to water,0.9759
104,a painting of a large camel,0.9585
105,a camel eating food,0.8391
106,a camel in the street,0.9751
107,a camel walking in the heat,0.8448
108,incense in a house,0.9191
109,incense on a table,0.9483
110,a painting of incense,0.8538
111,incense burning,0.9386
112,red incense,0.95
113,incense on a shelf,0.9316
114,a painting of a beautiful crane bird,0.883
115,a large group of crane birds,0.6543
116,a dirty crane bird,0.8377
117,two crane birds next to each other,0.8178
118,a sleeping crane bird,0.39
119,a crane bird eating food,0.846
120,a enormous warehouse,0.9518
121,an abandoned warehouse,0.9752
122,a busy warehouse,0.8739
123,a painting of a warehouse,0.9662
124,a warehouse on fire,0.9706
125,a dark abandoned warehouse,0.9239
126,painting of a pharmacy,0.9514
127,a modern pharmacy,0.9711
128,inside a pharmacy,0.9926
129,a busy pharmacy,0.9116
130,entrance of a pharmacy,0.9472
131,a rural pharmacy,0.6365
132,an abandoned gas station,0.5775
133,a gas station in a desert,0.9832
134,a photograph of a modern gas station,0.9718
135,a very busy gas station,0.632
136,a gas station in a big city,0.9686
137,a dirty gas station,0.6472
138,a man with a blue motorcycle,0.9897
139,a black motorcycle,0.9643
140,three motorcycles on the road,0.9589
141,a broken motorcycle,0.9616
142,a motorcycle in the forest,0.9817
143,a group of motorcycles,0.9805
144,two rifles leaning on each other,0.5562
145,a person holding a rifle,0.9181
146,a broken rifle,0.8097
147,a rusty rifle,0.7982
148,a rifle in a store,0.8879
149,a rifle on the ground,0.9446
150,an old craftsman,0.8541
151,a group of craftsmen,0.9759
152,a craftsman in a house,0.6905
153,a dirty craftsman,0.9792
154,a craftsman in orange,0.8424
155,a craftsman in a big city,0.715
156,an angry supervisor,0.9102
157,an old supervisor,0.853
158,a supervisor in a room,0.8803
159,a painting of a supervisor,0.8832
160,a supervisor in the office,0.8591
161,a supervisor with a group of people,0.8397
