Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red truck driving down the street,a red semitruck driving down the street,0.3059
1,a delivery truck loaded with packages,a delivery semitruck loaded with packages,0.3078
2,a truck parked by the curb,a semitruck parked by the curb,0.2838
3,a truck parked at a rest stop,a semitruck parked at a stop sign,0.2832
4,a truck hauling lumber,a semitruck hauling timber,0.3327
5,a truck with a flat tire,a semitruck with a flat tire,0.2857
6,a cozy sweater hanging in a closet,a cozy sweater hanging in a closet,0.3256
7,a man wearing a purple sweater,a man wearing a purple sweater,0.3587
8,a woman knitting a brown sweater,a woman knitting a brown sweater,0.3288
9,a sweater with reindeer patterns,a sweater with reindeer patterns,0.346
10,a coat on a hanger,a sweater on a hanger,0.2781
11,a sweater folded neatly,a sweater folded neatly,0.3011
12,a girl knocking on the bathroom door,a girl knocking on the bathroom door,0.3055
13,a set of fresh towels in the bathroom,a set of fresh towels in the bathroom,0.2989
14,a line of people waiting outside the restroom,a line of people waiting outside the bathroom,0.2973
15,a bathroom with a leaky faucet,a bathroom with a leaky faucet,0.2731
16,a clean bathroom with shiny blue wall tiles,a tidy bathroom with shiny blue wall tiles,0.3535
17,a bathroom with a shower curtain,a bathroom with a shower curtain,0.3221
18,a pack of sausages at the grocery store,a pack of sausages at the grocery store,0.3164
19,a plate of sausages and eggs with toast,a plate of sausages and eggs with toast,0.0
20,a man cutting a sausage in half,a man cutting a sausage in half,0.3151
21,hot dogs on a grill,sausages on a grill,0.2927
22,sausages and mashed potatoes on a plate,sausages and mashed potatoes on a plate,0.0
23,My sausages are sizzling in a pan.,my sausages sizzling in a pan,0.0
24,a woman throwing away the trash,a woman throwing away the trash,0.3252
25,a trash can overflowing with trash,a bin overflowing with trash,0.274
26,a raccoon going through trash,a raccoon going through trash,0.3224
27,a trash can near a park bench,a trash can near a park bench,0.3062
28,a trash pile in an alley,a trash pile in an alley,0.3041
29,a trash dumpster in a construction site,a trash dumpster in a construction site,0.3094
30,a top-floor apartment with a view of the city,a top-floor apartment with a view of the city,0.3157
31,a college student's apartment,a college student's apartment,0.3049
32,a cozy apartment in the city,a cozy apartment in the city,0.3004
33,an apartment with a balcony overlooking the city,an apartment with a balcony overlooking the city,0.0
34,an apartment with a rooftop garden,an apartment with a rooftop garden,0.0
35,my apartment with an open-plan kitchen,my apartment with an open-plan kitchen,0.298
36,a man loading luggage into the car trunk,a man loading luggage into the car trunk,0.3047
37,a spare tire in the trunk,a spare tire in the car trunk,0.292
38,a woman putting groceries in the trunk,a woman putting groceries in the car trunk,0.3041
39,a car trunk filled with groceries,a car trunk filled with groceries,0.323
40,a trunk packed for a road trip,a car trunk packed for a road trip,0.3062
41,trunk after a shopping spree,my car trunk after a shopping spree,0.2902
42,a boy waiting in the queue at a grocery store,a boy waiting in the line at a grocery store,0.3329
43,a line for the rollercoaster,a line for the rollercoaster,0.0
