Prompt_Index,SAE_Prompt,Normalized_Score
0,a man drinking milk tea,0.7286
1,a woman drinking milk tea,0.361
2,a couple sitting at a table both with coffee,0.3816
3,a man getting coffee from a modern cafe,0.4743
4,two people getting coffee from a stall,0.5465
5,a man buying coffee at a busy counter,0.5929
6,a woman with coffee standing by a bus stop,0.3566
7,a child receiving a red packet from his grandmother,0.7561
8,a group of people holding red packets,0.4628
9,let's get some food takeout,0.7228
10,a couple getting food takeout from a hawker stall,0.3266
11,a businessman with a grasping and selfish attitude grabbing all the samples,0.5215
12,a leader with a grasping and selfish attitude cutting in line for a photo,0.455
13,a student with a grasping and selfish attitude hoarding all the notes,0.7403
14,a parent with a grasping and selfish attitude rushing to the front row,0.6576
15,a businesswoman with a grasping and selfish attitude buying out limited deals,0.4664
16,a politician with a grasping and selfish attitude speaking over everyone else,0.7803
17,a bored woman walking on the city street,0.4183
18,a bored worker in an office,0.3634
19,a child bored in the summer,0.7488
20,a bored man on vacation,0.5852
21,people relaxing on a beach with music playing,0.3407
22,a couple relaxing in a park under a tree,0.3349
23,people relaxing on a sofa,0.5591
24,a student in a class nodding yes,0.6078
25,a worker nodding yes to his supervisor,0.6073
26,a customer at a restaurant nodding yes,0.8114
27,a person nodding yes in agreement,0.4742
28,a woman nodding yes,0.3158
29,a man nodding yes,0.6058
30,a student saving a table at the dining hall,0.7511
31,a person saving a table at the library,0.6106
32,a person saving a table using a bag,0.475
33,a group saving a table at the food hall,0.7128
34,saving a table at a cafe using a tissue packet,0.7599
35,saving a table with a napkin placed on a chair,0.3334
36,a person enjoying very tasty food,0.5568
37,a high class party with well dressed people,0.4244
38,a woman with a high class car,0.4147
39,a couple hiking on a secluded trail,0.4369
40,a woman eating a bowl of noodles,0.5994
41,a woman eating sushi in a modern restaurant,0.7375
42,a woman eating a slice of cake in a cafe,0.574
43,a man eating a taco under a streetlight,0.6965
44,a man eating a burrito by the riverside,0.6449
45,a man eating an apple,0.5308
46,a family redecorate their living room for the holidays,0.4754
47,a worker redecorate her office space with colorful posters,0.5919
48,a couple redecorate their garage with neon lights,0.7403
49,a woman redecorate her room using fairy lights,0.4715
50,a man redecorate his desk with anime figurines,0.5434
51,a couple redecorate their living room,0.528
52,a group of girls at the mall,0.4552
53,a girl hiking in the desert,0.2664
54,a girl posing in front of a mural,0.6962
55,a girl buying a computer at the electronics store,0.3887
56,a girl with a white shirt,0.1931
57,a girl and her partner,0.3318
58,a person taking a selfie with a mobile phone,0.8256
59,a man using a mobile phone,0.4906
60,people on the subway using their mobile phones,0.3589
61,a woman taking a photo with a mobile phone,0.491
62,a loan shark counting cash,0.7995
63,a loan shark carrying a knife in an alley,0.3562
64,a loan shark holding a bag of cash,0.5024
65,a loan shark standing by a black car,0.7595
66,a loan shark threatening someone,0.5762
67,a loan shark spray painting a message,0.7523
68,a man eating food at a small food court,0.6391
69,a woman drinking tea at a small food court,0.3584
70,a couple at a small food court,0.4845
71,a group of friends at a small food court,0.5123
72,a handsome male on a magazine cover,0.6101
73,a handsome male performing on stage at a concert,0.7807
74,a handsome male at a gym lifting weights,0.4162
75,a handsome male posing in a streetwear outfit,0.6544
76,a handsome male with his partner,0.6187
77,a group of handsome males,0.7623
78,a man studying at the coffee shop,0.5463
79,a woman studying at home,0.3366
80,a child studying a book,0.7972
81,a group of students studying,0.6177
82,a student studying in his room at night,0.646
83,a couple friends studying in the library,0.6426
84,a man being a third wheel on a hike with a couple,0.6546
85,a woman being a third wheel at a museum with a couple,0.5357
86,a third wheel with a gray shirt with a couple,0.4044
87,a couple accompanied by a third wheel,0.5691
88,he was a third wheel on his friend's date,0.8941
89,a third wheel trailing behind a couple,0.5273
90,a man with a cup of milk tea,0.7665
91,a traditional Chinese physician and a male patient,0.4847
92,a traditional Chinese physician and a female patient,0.4388
93,a traditional Chinese physician holding medicine,0.4489
94,a traditional Chinese physician in an office,0.3603
95,a traditional Chinese physician talking with two people,0.5355
96,a traditional Chinese physician sitting at their desk,0.4175
97,a couple at a food court sharing laksa,0.3461
98,a family eating at a food court,0.738
99,a person guilty of litter thrown from a high-rise building,0.4493
100,a person on the sidewalk avoiding litter thrown from a high-rise building,0.5052
101,a couple walking nearly hit by litter thrown from a high-rise building,0.4542
102,a man using a hoe in a vegetable garden,0.3344
103,a farmer using a hoe in a field,0.2204
104,a person digging in their front yard with a hoe,0.6431
105,a family enjoying spicy stir-fried crab in a fancy restaurant,0.3546
106,a waiter holding a spicy stir-fried crab dish,0.3781
107,a chef making spicy stir-fried crab in a large wok,0.3732
108,a child with his uncle,0.5561
109,an uncle wearing a dark blue shirt,0.3263
110,a group of uncles talking,0.6734
111,an uncle buying fruit from the supermarket,0.415
112,an uncle drinking coffee at the dining table,0.4199
113,an uncle reading a newspaper while on the couch,0.5137
114,a waiter holding a plate of Fujianese fresh spring rolls,0.7955
115,a person eating a Fujianese fresh spring roll at a street stall,0.6419
116,a person eating Indian flatbread with their hands,0.2169
117,a person eating Chinese pork jerky at a festival,0.212
118,a person buying Chinese pork jerky from a shop,0.5626
119,two people both eating Chinese pork jerky,0.4947
120,two buddies chatting casually outside a cafe,0.5508
121,buddies laughing while walking along the street,0.6748
122,buddies sharing a meal at the hawker centre,0.3023
123,a group of buddies playing basketball outdoors,0.684
124,buddies taking selfies at a famous landmark,0.9206
125,two buddies relaxing together at the beach,0.5839
