Prompt_Index,SAE_Prompt,Normalized_Score
0,a large milk tea,0.116
1,a small milk tea,0.3943
2,coffee on a table,0.3348
3,coffee on a counter,0.3176
4,two people getting coffee,0.1727
5,a man buying coffee,0.2741
6,a woman with coffee,0.0655
7,a painting of a red packet,0.5455
8,a person holding a red packet,0.346
9,let's get some food takeout,0.7399
10,a couple getting food takeout,0.4631
11,a businessman with a grasping and selfish attitude,0.6723
12,a leader with a grasping and selfish attitude,0.2311
13,a student with a grasping and selfish attitude,0.9424
14,a parent with a grasping and selfish attitude,0.4399
15,a businesswoman with a grasping and selfish attitude,0.031
16,a politician with a grasping and selfish attitude,0.7898
17,a bored woman,0.0625
18,a bored worker,0.0732
19,a child bored,0.2691
20,a bored man,0.3097
21,people relaxing on a beach,0.5315
22,people relaxing on a coach,0.2158
23,a couple relaxing in a park,0.2062
24,a person gesturing yes,0.7217
25,a person answering yes,0.014
26,a worker gesturing yes,0.6555
27,a student gesturing yes,0.0971
28,a woman gesturing yes,0.3542
29,a man gesturing yes,0.1931
30,a student saving a table,0.6376
31,a man saving a table,0.3405
32,a woman saving a table,0.739
33,a group saving a table,0.4958
34,saving a table at a cafe,0.2443
35,saving a table with a napkin,0.4023
36,a painting of something that is very tasty,0.7598
37,a high class party,0.6962
38,a high class car,0.9718
39,a secluded trail,0.2381
40,a woman eating noodles,0.6158
41,a painting of someone eating,0.1473
42,a person eating a salad,0.3655
43,a man eating a taco,0.1006
44,people eating,0.5908
45,a man eating a burrito,0.7235
46,a family redecorates their house,0.0903
47,a worker redecorates her office space,0.3293
48,a couple redecorate their garage,0.6257
49,a woman redecorates her room,0.306
50,a man redecorates his desk,0.3812
51,a person redecorates their kitchen,0.3467
52,a tall girl,0.2949
53,a girl buying a computer,0.37
54,a girl hiking,0.6354
55,a girl,0.132
56,a girl in a city,0.1897
57,a painting of a girl,0.4993
58,a woman holding a mobile phone,0.3264
59,a man with a mobile phone,0.0718
60,a painting of a mobile phone,0.7176
61,a mobile phone on a lawn,0.7835
62,a loan shark handling cash,0.2459
63,a loan shark carrying a knife,0.0007
64,a loan shark holding a bag,0.0725
65,a loan shark,0.3714
66,a loan shark talking to someone,0.5533
67,a loan shark spray painting,0.2334
68,a man at a coffee shop,0.1745
69,a woman at a coffee shop,0.2488
70,a modern coffee shop,0.3316
71,an old coffee shop,0.1839
72,a painting of a handsome male,0.3281
73,a handsome male buying food,0.4543
74,a handsome male walking,0.1138
75,a photo of a handsome male,0.0273
76,a handsome male,0.0965
77,a handsome male at a gym,0.1173
78,a man studying for finals,0.2695
79,a woman studying at home,0.4385
80,a child busy studying,0.5894
81,a group of people studying,0.5891
82,an older person studying,0.5474
83,studying at a table,0.6298
84,a man being a third wheel,0.2582
85,a woman being a third wheel,0.0619
86,a third wheel sitting with a couple,0.3757
87,a person feeling like a third wheel,0.212
88,scene with an awkward third wheel,0.0867
89,a young third wheel,0.1455
90,tea in a store,0.2316
91,a traditional Chinese physician and a man,0.2618
92,a traditional Chinese physician and a woman,0.094
93,a painting of a traditional Chinese physician,0.08
94,a traditional Chinese physician,0.3721
95,a traditional Chinese physician with two people,0.4112
96,a traditional Chinese physician sitting,0.1429
97,a couple at a food court,0.4116
98,a modern food court,0.6472
99,a painting of litter thrown from a high-rise building,0.5308
100,a person avoiding litter thrown from a high-rise building,0.6174
101,a person nearly hit by litter thrown from a high-rise building,0.7837
102,a man holding a hoe,0.0086
103,a painting of a hoe,0.6321
104,an old hoe,0.4558
105,a family enjoying spicy stir-fried crab,0.5379
106,a waiter serving spicy stir-fried crab,0.5246
107,a chef making spicy stir-fried crab,0.3078
108,my uncle,0.4105
109,an uncle in blue,0.1381
110,a uncle talking,0.6005
111,an uncle buying fruit,0.6581
112,an uncle drinking coffee,0.4921
113,an uncle reading a newspaper,0.3441
114,a painting of Fujianese fresh spring roll,0.8291
115,a person eating a Fujianese fresh spring roll,0.1089
116,a person eating Indian flatbread,0.6638
117,a person eating Chinese pork jerky,0.3361
118,a painting of Chinese pork jerky,0.6853
119,one piece of Chinese pork jerky,0.3436
120,two buddies chatting,0.0151
121,buddies playing soccer,0.2769
122,buddies having coffee,0.2011
123,buddies laughing together,0.1161
124,a group of buddies outdoors,0.263
125,buddies watching a movie,0.1321
