Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a painting of teh tarik,a painting of milk tea,0.3176
1,a photo of teh tarik,a photo of milk tea,0.2982
2,selling teh tarik,selling milk tea,0.2269
3,a large teh tarik,a large milk tea,0.3034
4,a small teh tarik,a small milk tea,0.2634
5,teh tarik on a table,milk tea on a counter,0.2797
6,kopi on a table,coffee on a table,0.2566
7,kopi on a counter,coffee on a counter,0.2655
8,a painting of kopi,a painting of coffee,0.3425
9,two people getting kopi,two people getting coffee,0.2945
10,a man buying kopi,a man buying coffee,0.281
11,a woman with kopi,a woman with coffee,0.2224
12,a painting of an ang pow,a painting of a red packet,0.2895
13,two ang pows on a table,two red packets on a table,0.3515
14,an ang pow on a counter,a red packet on a counter,0.3084
15,a person holding an ang pow,a person holding a red packet,0.3396
16,an ang pow on the ground,a red packet on the ground,0.3734
17,a child holding an ang pow,a child holding a red packet,0.3493
18,a painting of sotong,a painting of squid,0.3292
19,sotong on a table,squid on a table,0.3077
20,a sotong in a market,a squid in a market,0.3341
21,a sotong in an aquarium,a squid in an aquarium,0.3325
22,a sotong on a counter,a squid on a counter,0.3151
23,sotong in a box,squid in a box,0.3134
24,a person getting tapao,a person getting takeout,0.2633
25,tapao on a table,takeout on a table,0.2211
26,tapao from the food truck,takeout from the food truck,0.2398
27,let's get some food tapao,let's get some food takeout,0.1956
28,chinese food tapao,chinese food takeout,0.2329
29,a couple getting food tapao,a couple getting food takeout,0.2568
30,a kiasu businessman,a businessman with a grasping and selfish attitude,0.2614
31,a kiasu leader,a leader with a grasping and selfish attitude,0.1955
32,a kiasu student,a student with a grasping and selfish attitude,0.2627
33,a kiasu parent,a parent with a grasping and selfish attitude,0.2173
34,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.2816
35,a kiasu politician,a politician with a grasping and selfish attitude,0.2381
36,a sian cat,a bored cat,0.2593
37,a sian woman,a bored woman,0.2203
38,a sian worker,a bored worker,0.2461
39,a child sian,a child bored,0.2246
40,a sian dog,a bored dog,0.2303
41,a sian man,a bored man,0.205
42,a lepak dog,a relaxing dog,0.299
