Prompt_Index,SAE_Prompt,Score
0,a painting of milk tea,0.3696
1,a photo of milk tea,0.3166
2,selling milk tea,0.2028
3,a large milk tea,0.3045
4,a small milk tea,0.2322
5,milk tea on a counter,0.287
6,coffee on a table,0.2874
7,coffee on a counter,0.2963
8,a painting of coffee,0.3521
9,two people getting coffee,0.3076
10,a man buying coffee,0.2954
11,a woman with coffee,0.2725
12,a painting of a red packet,0.3091
13,two red packets on a table,0.292
14,a red packet on a counter,0.2772
15,a person holding a red packet,0.341
16,a red packet on the ground,0.3459
17,a child holding a red packet,0.3015
18,a painting of squid,0.3247
19,squid on a table,0.3121
20,a squid in a market,0.3101
21,a squid in an aquarium,0.3398
22,a squid on a counter,0.3285
23,squid in a box,0.2772
24,a person getting takeout,0.2963
25,takeout on a table,0.3048
26,takeout from the food truck,0.274
27,let's get some food takeout,0.26
28,chinese food takeout,0.3041
29,a couple getting food takeout,0.2777
30,a businessman with a grasping and selfish attitude,0.2644
31,a leader with a grasping and selfish attitude,0.199
32,a student with a grasping and selfish attitude,0.2375
33,a parent with a grasping and selfish attitude,0.2586
34,a businesswoman with a grasping and selfish attitude,0.2542
35,a politician with a grasping and selfish attitude,0.2261
36,a bored cat,0.2641
37,a bored woman,0.221
38,a bored worker,0.2803
39,a child bored,0.2669
40,a bored dog,0.2594
41,a bored man,0.2125
42,a relaxing dog,0.2658
43,people relaxing on a beach,0.2868
44,people relaxing on a coach,0.2475
45,a couple relaxing in a park,0.2815
46,a cat relaxing,0.2733
47,a relaxing setting,0.2537
48,a person gesturing yes,0.2254
49,a person answering yes,0.2842
50,a worker gesturing yes,0.3036
51,a student gesturing yes,0.272
52,a woman gesturing yes,0.2511
53,a man gesturing yes,0.2175
54,a student saving a table,0.2481
55,a man saving a table,0.2888
56,a woman saving a table,0.2392
57,a group saving a table,0.2922
58,saving a table at a cafe,0.2601
59,saving a table with a napkin,0.2988
60,a counter with tasty things,0.2717
61,a painting of something that is very tasty,0.2447
62,a table with very tasty stuff,0.2699
63,a photo of something that is tasty,0.263
64,something tasty,0.1689
65,a person enjoying something that is tasty,0.2332
66,a high class clothing store,0.2644
67,a high class party,0.2621
68,a painting of something that is high class,0.226
69,a high class restaurant,0.2485
70,a high class car,0.26
71,a high class house,0.2553
72,a secluded beach,0.2898
73,a secluded street,0.2982
74,a secluded trail,0.2905
75,a secluded locale,0.2521
76,a secluded house,0.2648
77,a secluded town,0.2896
78,a woman eating noodles,0.2805
79,a painting of someone eating,0.3429
80,a person eating a salad,0.2783
81,a man eating a taco,0.3346
82,people eating,0.2591
83,a man eating a burrito,0.3377
84,a family redecorates their house,0.2796
85,a worker redecorates her office space,0.3128
86,a couple redecorate their garage,0.217
87,a woman redecorates her room,0.3165
88,a man redecorates his desk,0.2513
89,a person redecorates their kitchen,0.274
90,a tall girl,0.2327
91,a girl buying a computer,0.2841
92,a girl hiking,0.2958
93,a girl,0.23
94,a girl in a city,0.2639
95,a painting of a girl,0.2977
96,a mobile phone on a table,0.2937
97,a woman holding a mobile phone,0.2836
98,a mobile phone on the ground,0.3012
99,a man with a mobile phone,0.2814
100,a painting of a mobile phone,0.3178
101,a mobile phone on a lawn,0.3097
102,a loan shark handling cash,0.3048
103,a loan shark carrying a knife,0.3235
104,a loan shark holding a bag,0.3303
105,a loan shark,0.3346
106,a loan shark talking to someone,0.3116
107,a loan shark spray painting,0.3212
108,a man at a coffee shop,0.283
109,a woman at a coffee shop,0.2927
110,buying something at a coffee shop,0.2812
111,a coffee shop,0.2476
112,a modern coffee shop,0.2622
113,an old coffee shop,0.2651
114,a painting of a handsome male,0.2866
115,a handsome male buying food,0.2969
116,a handsome male walking,0.2675
117,a photo of a handsome male,0.2371
118,a handsome male,0.2422
119,a handsome male at a gym,0.2905
120,a man studying for finals,0.2931
121,a woman studying at home,0.2679
122,a child busy studying,0.3178
123,a group of people studying,0.2757
124,an older person studying,0.2907
125,studying at a table,0.2495
126,a man being a third wheel,0.2212
127,a woman being a third wheel,0.2317
128,a third wheel sitting with a couple,0.2055
129,a person feeling like a third wheel,0.2219
130,scene with an awkward third wheel,0.2477
131,a young third wheel,0.2038
132,a painting of black tea,0.2821
133,tea in a store,0.2499
134,a container with tea,0.2903
135,a tea shop in a city,0.2305
136,white tea,0.3019
137,a jar with dry tea,0.3556
138,a plate of stir-fried rice noodles,0.3065
139,a bowl of stir-fried rice noodles,0.3014
140,a painting of stir-fried rice noodles,0.368
141,stir-fried rice noodle with vegetables,0.3056
142,stir-fried rice noodles with fruit,0.3084
143,two plates of stir-fried rice noodles,0.3595
144,a traditional Chinese physician and a man,0.306
145,a traditional Chinese physician and a woman,0.3016
146,a painting of a traditional Chinese physician,0.3677
147,a traditional Chinese physician,0.2637
148,a traditional Chinese physician with two people,0.3085
149,a traditional Chinese physician sitting,0.3233
150,a large food court,0.2889
151,a couple at a food court,0.3049
152,a modern food court,0.2826
153,an older food court,0.2944
154,a person at a food court,0.2572
155,a busy food court,0.2743
156,litter thrown from a high-rise building falling,0.2954
157,litter thrown from a high-rise building from window,0.3178
158,a sign about litter thrown from a high-rise building,0.3415
159,a painting of litter thrown from a high-rise building,0.3146
160,a person avoiding litter thrown from a high-rise building,0.3198
161,a person nearly hit by litter thrown from a high-rise building,0.2876
162,a man holding a hoe,0.3074
163,a hoe on a shelf,0.2777
164,a painting of a hoe,0.3006
165,an old hoe,0.2723
166,a new hoe,0.2162
167,a hoe leaning on a wall,0.2624
168,a spicy stir-fried crab on a table,0.3247
169,a family enjoying spicy stir-fried crab,0.3622
170,two plates of spicy stir-fried crab,0.3493
171,a large spicy stir-fried crab with rice,0.3298
172,a waiter serving spicy stir-fried crab,0.3043
173,a chef making spicy stir-fried crab,0.3404
174,my uncle,0.2393
175,an uncle in blue,0.2641
176,a uncle talking,0.2558
177,an uncle buying fruit,0.2594
178,an uncle drinking coffee,0.311
179,an uncle reading a newspaper,0.2645
180,a plate of Fujianese fresh spring roll,0.3658
181,one Fujianese fresh spring roll,0.3111
182,a painting of Fujianese fresh spring roll,0.3896
183,a person eating a Fujianese fresh spring roll,0.2699
184,Fujianese fresh spring roll on a table,0.3323
185,Fujianese fresh spring roll in a bowl,0.2786
186,a plate of Indian flatbread,0.3051
187,a painting of Indian flat bread,0.3535
188,a table with Indian flatbread,0.3218
189,a person eating Indian flatbread,0.3431
190,Indian flatbread on a counter,0.2969
191,Indian flatbread on a table,0.2952
192,a person eating Chinese pork jerky,0.3166
193,Chinese pork jerky in a bag,0.3533
194,a painting of Chinese pork jerky,0.3475
195,a shop with Chinese pork jerky,0.2949
196,one piece of Chinese pork jerky,0.336
197,a person holding Chinese pork jerky,0.3428
198,two buddies chatting,0.2136
199,buddies playing soccer,0.2739
200,buddies having coffee,0.2466
201,buddies laughing together,0.2679
202,a group of buddies outdoors,0.2392
203,buddies watching a movie,0.286
