Prompt_Index,SAE_Prompt,Normalized_Score
0,a painting of shaved ice,0.9161
1,a man enjoying shaved ice,0.8154
2,cup of shaved ice on a table,0.7657
3,a blue shaved ice,0.7776
4,a friend group,0.729
5,a big friend group,0.6757
6,a friend group at school,0.648
7,a friend group at the park,0.5695
8,a loud friend group,0.7727
9,a painting of a godfather,0.7618
10,a godfather,0.6288
11,a godfather in a house,0.5174
12,an old godfather,0.62
13,a man with a godfather,0.4069
14,a woman with a godfather,0.6128
15,a big field,0.3371
16,a person at a field,0.1475
17,a green field,0.3356
18,an old jail,0.1803
19,a modern jail,0.3167
20,a small prison,0.278
21,go to prison,0.5349
22,a painting of a girlfriend,0.7982
23,a girlfriend in a home,0.2612
24,a girlfriend in a car,0.715
25,a girlfriend walking,0.1831
26,me and my girlfriend,0.7916
27,at the park with my girlfriend,0.3955
28,my dad irons shirts,0.7495
29,she irons daily,0.6509
30,they iron clothes,0.4957
31,I iron pants,0.4418
32,we iron uniforms,0.3903
33,he likes to iron,0.8514
34,a person exploring El Paso,0.6432
35,a painting of a brother,0.6921
36,a man hiking with his brother,0.5002
37,a brother in a house,0.5542
38,me with my brother,0.8222
39,a brother at a table,0.6161
40,a brother at a park,0.8957
41,a painting of a sister,0.6353
42,a man hiking with his sister,0.4324
43,a sister in a house,0.4002
44,me with my sister,0.3804
45,a sister at a table,0.666
46,a sister at a park,0.6998
47,a painting of brothers,0.7364
48,brothers in a house,0.7012
49,me and my brothers,0.7978
50,brothers by a table,0.8497
51,brothers together,0.7503
52,brothers walking,0.5287
53,a painting of sisters,0.5056
54,sisters in a house,0.4005
55,me and my sisters,0.6337
56,sisters by a table,0.6269
57,sisters together,0.4775
58,sisters walking,0.2444
59,a painting of Mexican American,0.7473
60,a Mexican American at a park,0.6246
61,a Mexican American neighborhood,0.3988
62,a Mexican American at a store,0.5453
63,a young Mexican American,0.5731
64,an old Mexican American,0.5359
65,a young man in a house,0.5996
66,a young man in a park,0.5352
67,a painting of a young man,0.5968
68,a young man in a neighborhood,0.2947
69,a young man on the ground,0.6266
70,a young man leaning,0.4244
71,a painting of a young man,0.5968
72,a young man on a sidewalk,0.6111
73,a young man on a trail,0.555
74,a young man in a park,0.5352
75,a young man in a neighborhood,0.2947
76,a young man on a street,0.4251
77,a painting of a man,0.6531
78,a big man,0.4359
79,a smaller man,0.2671
80,a man in a house,0.3405
81,a man in a park,0.247
82,a man on a street,0.351
83,a painting of a godmother,0.7237
84,an old godmother,0.788
85,a middle-aged godmother,0.59
86,a godmother in a house,0.4665
87,a godmother at a park,0.7525
88,a godmother in a car,0.7388
89,a guy acting crazy,0.5486
90,a crazy cat,0.5949
91,a crazy dog,0.6874
92,a crazy painting,0.5681
93,a crazy toy,0.8338
94,a daughter,0.5359
95,a daughter at home,0.4536
96,a daughter at a park,0.6631
97,a younger daughter,0.6414
98,an older daughter,0.6152
99,a painting of a daugher,0.6943
100,a son,0.8301
101,a son at home,0.6246
102,a son at a park,0.9033
103,a younger son,0.8482
104,an older son,0.8627
105,a painting of a son,0.7907
106,a California landscape,0.3788
107,a city in California,0.5904
108,a California suburb,0.5999
109,money on the sidewalk,0.5134
110,a painting of a close friend,0.6917
111,me and my close friend,0.5483
112,a close friend in a house,0.6043
113,a close friend at a cafe,0.3899
114,a close friend on the sidewalk,0.4491
115,a close friend in a park,0.2131
116,a person pampered himself,0.5495
117,a couple getting pampered,0.7019
118,a woman getting pampered,0.6692
119,a couple getting lunch,0.5045
120,lunch in the meadow,0.4882
121,a boy at the park,0.7907
122,a boy in a house,0.5422
123,a boy on the sidewalk,0.7557
124,a painting of a chamaco,0.2058
125,a boy at a school,0.6813
126,a boy and a soccer ball,0.7866
127,a girl at the park,0.2645
128,a girl in a house,0.47
129,a girl on the sidewalk,0.1906
130,a girl and a basketball,0.788
131,a girl at a school,0.5595
132,a girl at a store,0.6603
133,a woman wearing flip-flops,0.5589
