Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a red lorry,a red semitruck,0.9589
1,a large lorry,a large semitruck,0.9537
2,a broken lorry,a broken semitruck,0.9417
3,a painting of an old lorry,a painting of an old semitruck,0.9657
4,a modern lorry,a modern semitruck,0.9385
5,a small lorry,a small semitruck,0.8816
6,a cozy jumper,a cozy sweater,0.9636
7,a purple jumper,a purple sweater,0.9852
8,a dirty jumper,a dirty sweater,0.9799
9,a designer jumper,a designer sweater,0.9417
10,a jumper with holes,a sweater with holes,0.9861
11,a colorful jumper,a colorful sweater,0.9759
12,a modern loo,a modern bathroom,0.9877
13,a dirty loo,a dirty bathroom,0.9933
14,a colorful loo,a colorful bathroom,0.9884
15,a loo with blue tiles,a bathroom with blue tiles,0.9799
16,a spacious loo,a spacious bathroom,0.9509
17,a tiny loo,a tiny bathroom,0.9348
18,a pack of bangers,a pack of sausages,0.8756
19,a plate of bangers and eggs,a plate of sausages and eggs,0.9655
20,three bangers,three sausages,0.7593
21,sizzling bangers,sizzling sausages,0.9589
22,broken bangers,broken sausages,0.1658
23,some expired bangers,some expired sausages,0.8933
24,a pile of rubbish,a pile of trash,0.9759
25,rubbish on the floor,trash on the floor,0.9897
26,a heap of rubbish,a heap of trash,0.9773
27,a painting of rubbish,a painting of trash,0.9537
28,a rubbish bin,a trash bin,0.9612
29,a room full of rubbish,a room full of trash,0.9786
30,a flat to rent,an apartment to rent,0.5544
31,a flat with two bedrooms,an apartment with two bedrooms,0.8067
32,a city centre flat,a city centre apartment,0.8396
33,a flat with balcony,an apartment with balcony,0.9509
34,students living in a flat,students living in an apartment,0.938
35,keys to a new flat,keys to a new apartment,0.7063
36,a broken car boot,a broken car trunk,0.8816
37,a packed car boot,a packed car trunk,0.9884
38,an empty car boot,an empty car trunk,0.1939
39,a dirty car boot,a dirty car trunk,0.9852
40,a modern car boot,a modern car trunk,0.9348
41,a red car boot,a red car trunk,0.6494
42,a long queue,a long line,0.9509
43,a short queue,a short line,0.1879
