Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
0,a painting of teh tarik,a painting of milk tea,0.3701
1,a photo of teh tarik,a photo of milk tea,0.403
2,selling teh tarik,selling milk tea,0.7816
3,a large teh tarik,a large milk tea,0.6071
4,a small teh tarik,a small milk tea,0.4451
5,teh tarik on a table,milk tea on a counter,0.314
6,kopi on a table,coffee on a table,0.9677
7,kopi on a counter,coffee on a counter,0.872
8,a painting of kopi,a painting of coffee,0.5095
9,two people getting kopi,two people getting coffee,0.897
10,a man buying kopi,a man buying coffee,0.6417
11,a woman with kopi,a woman with coffee,0.9049
12,a painting of an ang pow,a painting of a red packet,0.5018
13,two ang pows on a table,two red packets on a table,0.1702
14,an ang pow on a counter,a red packet on a counter,0.6396
15,a person holding an ang pow,a person holding a red packet,0.7964
16,an ang pow on the ground,a red packet on the ground,0.527
17,a child holding an ang pow,a child holding a red packet,0.476
18,a painting of sotong,a painting of squid,0.3556
19,sotong on a table,squid on a table,0.7063
20,a sotong in a market,a squid in a market,0.531
21,a sotong in an aquarium,a squid in an aquarium,0.2711
22,a sotong on a counter,a squid on a counter,0.6374
23,sotong in a box,squid in a box,0.7226
24,a person getting tapao,a person getting takeout,0.4008
25,tapao on a table,takeout on a table,0.7323
26,tapao from the food truck,takeout from the food truck,0.7196
27,let's get some food tapao,let's get some food takeout,0.7253
28,chinese food tapao,chinese food takeout,0.9484
29,a couple getting food tapao,a couple getting food takeout,0.6611
30,a kiasu businessman,a businessman with a grasping and selfish attitude,0.5927
31,a kiasu leader,a leader with a grasping and selfish attitude,0.471
32,a kiasu student,a student with a grasping and selfish attitude,0.4004
33,a kiasu parent,a parent with a grasping and selfish attitude,0.3795
34,a kiasu businesswoman,a businesswoman with a grasping and selfish attitude,0.3839
35,a kiasu politician,a politician with a grasping and selfish attitude,0.5128
36,a sian cat,a bored cat,0.7696
37,a sian woman,a bored woman,0.8535
38,a sian worker,a bored worker,0.5221
39,a child sian,a child bored,0.7083
40,a sian dog,a bored dog,0.5912
41,a sian man,a bored man,0.711
42,a lepak dog,a relaxing dog,0.6799
43,people lepak on a beach,people relaxing on a beach,0.9133
44,people lepak on a coach,people relaxing on a coach,0.8399
45,a couple lepak in a park,a couple relaxing in a park,0.8831
46,a cat lepak,a cat relaxing,0.6687
47,a lepak setting,a relaxing setting,0.7555
48,a person gesturing can,a person gesturing yes,0.7257
49,a person answering can,a person answering yes,0.5853
50,a worker gesturing can,a worker gesturing yes,0.8525
51,a student gesturing can,a student gesturing yes,0.6588
52,a woman gesturing can,a woman gesturing yes,0.7532
53,a man gesturing can,a man gesturing yes,0.7418
54,a student chope,a student saving a table,0.528
55,a man chope,a man saving a table,0.2443
56,a woman chope,a woman saving a table,0.2555
57,a group chope,a group saving a table,0.3287
58,chope at a cafe,saving a table at a cafe,0.4493
59,chope with a napkin,saving a table with a napkin,0.641
60,a counter with shiok things,a counter with tasty things,0.9414
61,a painting of something that is shiok,a painting of something that is very tasty,0.3948
62,a table with shiok stuff,a table with very tasty stuff,0.9722
63,a photo of something that is shiok,a photo of something that is tasty,0.379
64,something shiok,something tasty,0.5292
65,a person enjoying something that is shiok,a person enjoying something that is tasty,0.5522
66,an atas clothing store,a high class clothing store,0.8798
67,an atas party,a high class party,0.2929
68,a painting of something that is atas,a painting of something that is high class,0.6598
69,an atas restaurant,a high class restaurant,0.5292
70,an atas car,a high class car,0.568
71,an atas house,a high class house,0.4026
72,an ulu beach,a secluded beach,0.8663
73,an ulu street,a secluded street,0.5394
74,an ulu trail,a secluded trail,0.9543
75,an ulu locale,a secluded locale,0.92
76,an ulu house,a secluded house,0.9415
77,an ulu town,a secluded town,0.56
78,a woman makan noodles,a woman eating noodles,0.5611
79,a painting of someone makan,a painting of someone eating,0.1661
80,a person makan salad,a person eating a salad,0.4994
81,a man makan a taco,a man eating a taco,0.8366
82,people makan,people eating,0.9565
83,a man makan a burrito,a man eating a burrito,0.6532
84,a family zhng their house,a family redecorates their house,0.3899
85,a worker zhng her office space,a worker redecorates her office space,0.403
86,a couple zhng their garage,a couple redecorate their garage,0.3118
87,a woman zhng her room,a woman redecorates her room,0.5766
88,a man zhng his desk,a man redecorates his desk,0.2437
89,a person zhng their kitchen,a person redecorates their kitchen,0.3539
90,a tall ger,a tall girl,0.442
91,a ger buying a computer,a girl buying a computer,0.1469
92,a ger hiking,a girl hiking,0.516
93,a ger,a girl,0.2219
94,a ger in a city,a girl in a city,0.5675
95,a painting of a ger,a painting of a girl,0.3056
96,a handphone on a table,a mobile phone on a table,0.9522
97,a woman holding a handphone,a woman holding a mobile phone,0.9847
98,a handphone on the ground,a mobile phone on the ground,0.9788
99,a man with a handphone,a man with a mobile phone,0.981
100,a painting of a handphone,a painting of a mobile phone,0.9201
101,a handphone on a lawn,a mobile phone on a lawn,0.9583
102,an ah long handling cash,a loan shark handling cash,0.3018
103,an ah long carrying a knife,a loan shark carrying a knife,0.308
104,an ah long holding a bag,a loan shark holding a bag,0.1646
105,an ah long,a loan shark,0.3275
106,an ah long talking to someone,a loan shark talking to someone,0.289
107,an ah long spray painting,a loan shark spray painting,0.1982
108,a man at a kopi tiam,a man at a coffee shop,0.7685
109,a woman at a kopi tiam,a woman at a coffee shop,0.8173
110,buying something at a kopi tiam,buying something at a coffee shop,0.3175
111,a kopi tiam,a coffee shop,0.7785
112,a modern kopi tiam,a modern coffee shop,0.8561
113,an old kopi tiam,an old coffee shop,0.6975
114,a painting of a yandao,a painting of a handsome male,0.458
115,a yandao buying food,a handsome male buying food,0.6726
116,a yandao walking,a handsome male walking,0.545
117,a photo of a yandao,a photo of a handsome male,0.1433
118,a yandao,a handsome male,0.3328
119,a yandao at a gym,a handsome male at a gym,0.5176
120,a man mugging for finals,a man studying for finals,0.4247
121,a woman mugging at home,a woman studying at home,0.3511
122,a child busy mugging,a child busy studying,0.3729
123,a group of people mugging,a group of people studying,0.1291
124,an older person mugging,an older person studying,0.4268
125,mugging at a table,studying at a table,0.3038
126,a man being a lightbulb,a man being a third wheel,0.426
127,a woman being a lightbulb,a woman being a third wheel,0.4081
128,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.2066
129,a person feeling like a lightbulb,a person feeling like a third wheel,0.408
130,scene with an awkward lightbulb,scene with an awkward third wheel,0.2344
131,a young lightbulb,a young third wheel,0.2186
132,a painting of black teh,a painting of black tea,0.103
133,teh in a store,tea in a store,0.637
134,a container with teh,a container with tea,0.1101
135,a teh shop in a city,a tea shop in a city,0.7618
136,white teh,white tea,0.375
137,a jar with dry teh,a jar with dry tea,0.769
138,a plate of char kway teow,a plate of stir-fried rice noodles,0.9199
139,a bowl of char kway teow,a bowl of stir-fried rice noodles,0.8915
140,a painting of char kway teow,a painting of stir-fried rice noodles,0.787
141,char kway teow with vegetables,stir-fried rice noodle with vegetables,0.9208
142,char kway teow with fruit,stir-fried rice noodles with fruit,0.8315
143,two plates of char kway teow,two plates of stir-fried rice noodles,0.947
144,a sinseh and a man,a traditional Chinese physician and a man,0.1525
145,a sinseh and a woman,a traditional Chinese physician and a woman,0.2015
146,a painting of a sinseh,a painting of a traditional Chinese physician,0.4104
147,a sinseh,a traditional Chinese physician,0.3209
148,a sinseh with two people,a traditional Chinese physician with two people,0.2339
149,a sinseh sitting,a traditional Chinese physician sitting,0.318
150,a large hawker centre,a large food court,0.9597
151,a couple at a hawker centre,a couple at a food court,0.8311
152,a modern hawker centre,a modern food court,0.9488
153,an old hawker centre,an older food court,0.723
154,a person at a hawker centre,a person at a food court,0.9329
155,a busy hawker centre,a busy food court,0.9819
156,killer litter falling,litter thrown from a high-rise building falling,0.3621
157,killer litter from window,litter thrown from a high-rise building from window,0.6099
158,a sign about killer litter,a sign about litter thrown from a high-rise building,0.3692
159,a painting of killer litter,a painting of litter thrown from a high-rise building,0.3541
160,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.2701
161,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.3932
162,a man holding a changkol,a man holding a hoe,0.4736
163,a changkol on a shelf,a hoe on a shelf,0.2077
164,a painting of a changkol,a painting of a hoe,0.312
165,an old changkol,an old hoe,0.3752
166,a new changkol,a new hoe,0.4246
