Prompt_Index,SAE_Prompt,Score
0,an old monastery in the village square,0.3095
1,a monastery on a grassy hill with trees,0.3317
2,an older person entering a monastery,0.332
3,a monastery in an old city center,0.2859
4,a monastery with a crowd of people outside,0.324
5,an old monastery in a dark misty forest,0.3509
6,a bottle of champagne on a wooden table,0.3074
7,champagne on a shelf in a grocery store,0.3538
8,champagne and two glasses on a table outside,0.3053
9,champagne in a glass on a table,0.3
10,a person holding a bottle of champagne,0.3018
11,a person pouring champagne into a glass,0.306
12,a midwife in a hospital,0.3012
13,a midwife walking into a house,0.3216
14,a woman in a bed with a midwife next to it,0.2898
15,a midwife talking with a doctor,0.3068
16,a midwife holding a bottle of medicine,0.3169
17,a midwife talking with a nurse,0.3178
18,a medical practitioner sitting at a table outside,0.2984
19,two medical practitioners in a conference room,0.2945
20,a medical practitioner walking in a park,0.363
21,the medical practitioner talking with a patient in a room,0.2949
22,a medical practitioner standing outside a building,0.3353
23,a medical practitioner talking with a nurse,0.2985
24,two windows covered with bamboo blinds,0.3524
25,a living room with windows covered with bamboo blinds,0.3603
26,a kitchen with a window covered with bamboo blinds,0.3528
27,a living room window covered with rolled-up bamboo blinds,0.3553
28,a doorway with bamboo blinds covering it,0.3532
29,a window with rolled up bamboo blinds,0.3674
30,a mountain pass with lots of pine trees,0.3006
31,a narrow mountain pass covered in snow and pine trees,0.2863
32,a mountain pass with a road with lots of cars,0.3049
33,two people walking through the mountain pass,0.3221
34,a roadway in the mountain pass,0.2862
35,a trail in the wooded mountain pass,0.3028
36,an old convenience store with faded signage,0.3291
37,a modern convenience store with glass doors,0.3268
38,a busy convenience store packed with groceries,0.314
39,a small convenience store on fire at dusk,0.3357
40,an empty convenience store with bare shelves,0.3192
41,a painting of a convenience store with stacked cans,0.3934
42,a temple beside some trees,0.3059
43,people standing outside a temple,0.3486
44,a well-dressed person in front of a temple,0.3049
45,a family in front of a temple,0.3577
46,a temple beside a sandy landscape,0.3169
47,an old temple with lots of people,0.2899
48,a barber cutting a man's hair,0.3101
49,a barber cutting a woman's hair,0.2901
50,a barber shop in a busy city,0.3193
51,a friendly local barber,0.2889
52,a child getting his hair cut by a barber,0.3282
53,three people in a barber shop,0.3011
54,officers working inside a police station,0.3221
55,a person standing outside a police station,0.3136
56,a person talking to an officer inside a police station,0.3038
57,two officers speaking to an arrested person in a police station,0.3015
58,a police station on a road with lots of trees,0.3053
59,a police station in a busy city,0.271
60,a boy standing with his father,0.3028
61,a girl standing with her father near the school gate,0.3406
62,a man hiking with his father,0.3079
63,a woman in a car with her father,0.2898
64,a woman walking with her father and a dog,0.3037
65,a man sitting at a table with his father,0.2857
66,a big house with a veranda,0.2976
67,outdoor furniture under a veranda,0.2976
68,a small one story house with a veranda,0.2892
69,people relaxing under a veranda,0.3273
70,a modern looking veranda on a house,0.2976
71,a glass veranda on a house,0.3255
72,a dry river-bed surrounded by a dry landscape,0.3018
73,two people walking through a river-bed,0.3487
74,a dry river-bed in a dense green forest,0.3071
75,a river-bed in an alpine meadow,0.3257
76,a bridge across a river-bed,0.3011
77,a river-bed with some water in it,0.2976
78,a queen sitting on a throne,0.3043
79,a queen making a speech,0.2856
80,a queen in a palace,0.3062
81,a queen sitting at a banquet,0.3276
82,a queen in a garden surrounded by blooming flowers,0.3213
83,a queen riding in a large car,0.3121
84,eggplant in a grocery store,0.3546
85,eggplant sitting on a kitchen counter,0.3402
86,eggplant being sliced,0.3151
87,eggplant in a pot,0.3281
88,an eggplant plant in a garden,0.3501
89,a spicy curry dish with eggplant slices,0.355
90,a table with lots of food,0.2896
91,a person eating food,0.3019
92,a couple enjoying food at a restaurant,0.3088
93,a person cooking food on the stove,0.2881
94,a person buying food from a grocery store,0.301
95,a family enjoying lots of food,0.3043
96,a main street in a small town,0.2972
97,a residential neighborhood in a small town,0.3147
98,birds-eye view of a town,0.2856
99,a couple walking in a town,0.3139
100,a town in a desert climate,0.3445
101,a town with snow everywhere,0.295
102,a person riding a camel in the desert,0.3266
103,a large group of camels walking in a desert,0.3399
104,a person giving water to a camel,0.3715
105,a camel eating food near a desert tent,0.3754
106,two camels walking down the street,0.3459
107,a camel walking in a grassy field,0.3446
108,incense burning in a house,0.312
109,a bundle of incense on a table,0.3338
110,a person holding a bundle of incense,0.3453
111,incense in a stand,0.3312
112,incense inside a box on a table,0.3489
113,incense inside a store,0.3468
114,a crane bird flying above a beautiful pond,0.3171
115,a crane bird sitting on a dock,0.3454
116,a crane bird with a caught fish,0.3388
117,two crane birds on a river,0.3389
118,a person looking at a crane bird,0.3294
119,a crane bird sitting on the side of a bridge,0.3472
120,a large warehouse with lots of boxes,0.3175
121,a large warehouse with lots of produce,0.3229
122,a warehouse with lots of people inside,0.3153
123,a person walking inside a warehouse,0.3232
124,a person driving a forklift inside a warehouse,0.3288
125,a dark abandoned warehouse with broken windows,0.3073
126,a pharmacy in a big city,0.342
127,a pharmacy with a large parking lot,0.3394
128,a person walking inside a pharmacy,0.344
129,a person talking to a worker inside a pharmacy,0.3181
130,a pharmacy with lots of people outside,0.3284
131,a small pharmacy in a rural area,0.3823
132,a shabby old looking gas station,0.3241
133,a person getting gas for their car at a gas station,0.2781
134,a small shop next to a gas station,0.292
135,a small gas station in a dusty desert town,0.3244
136,a very busy gas station with people refueling,0.3
137,a gas station surrounded by tall city buildings,0.348
138,a man riding a blue motorcycle,0.3351
139,a woman riding a black motorcycle,0.3379
140,three motorcycles riding on a road,0.3105
141,a person riding a motorcycle on a dirt road,0.3339
142,a person riding a motorcycle in a big city,0.3047
143,a motorcycle sitting in a garage,0.3093
144,two rifles leaning on a wall,0.3467
145,a person holding a rifle in the countryside,0.3146
146,a woman aiming a rifle,0.3101
147,several soldiers holding rifles,0.306
148,a store selling rifles,0.3275
149,a police officer holding a rifle,0.3325
150,a craftsman weaving a rug,0.3629
151,my local craftsman's newest creation,0.2656
152,a skilled craftsman at work,0.2892
153,an elderly craftsman sharing his wisdom,0.3539
154,a talented craftsman from the village,0.3137
155,an innovative craftsman designing jewelry,0.2897
156,my supervisor talking to me,0.2188
157,a new supervisor at the construction site,0.2679
158,a supervisor giving instructions to the team,0.2549
159,a friendly supervisor helping out,0.2266
160,a supervisor in the office breakroom,0.2317
161,a supervisor working at a computer,0.2703
162,a glass of cold water on a hot day,0.3249
163,an earthen pot filled with water,0.3492
164,a pitcher filled with water,0.3202
165,a vendor selling water bottles,0.3395
166,a jar filled with water on a wooden table,0.356
167,containers of water at a grocery store,0.3199
168,a colorful festival in the city,0.3182
169,a festival filled with dance and music,0.3071
170,an autumn festival in the town center,0.3227
171,food stalls at a festival,0.3072
172,a festival with lots of people,0.3021
173,a festival in winter,0.3376
174,a checkpoint guarded by armed forces,0.3203
175,a checkpoint on the highway,0.296
176,a long queue at the toll checkpoint,0.3362
177,a checkpoint at the national border,0.3224
178,a checkpoint with police officers,0.3092
179,a checkpoint with very few cars,0.3079
180,an outdoor luncheon with lots of people,0.3014
181,two people having a luncheon,0.2764
182,a company having a luncheon,0.3109
183,a fancy indoor luncheon,0.3015
184,a plant-based luncheon,0.2941
185,a luncheon with lots of salad,0.3001
186,a gambling den hidden away in an alley,0.3222
187,a group of people gambling in a room,0.3073
188,a place of gambling in a big city,0.3039
189,an illegal gambling den,0.2902
190,a place of gambling with lots of people,0.2628
191,a group of people gambling at a table,0.3039
192,a wooden wardrobe filled with clothes,0.3108
193,my grandmother's antique wardrobe,0.295
194,a painted wardrobe with intricate designs,0.3245
195,a wardrobe storing precious heirlooms,0.3289
196,my personal wardrobe for all my books,0.3111
197,a large wardrobe in the bedroom corner,0.3239
198,a man loading groceries into the car trunk,0.3092
199,a white car with an empty car trunk,0.3079
200,a woman retrieving bags from the car trunk,0.2855
201,a dirty car trunk covered with mud stains,0.348
202,a mechanic repairing a broken car trunk,0.2953
203,children hiding inside an open car trunk,0.3399
204,a spare tire stored neatly inside the garage,0.3423
205,a mechanic installing a new spare tire,0.3163
206,a dusty spare tire on an old car,0.3296
207,a spare tire attached to a blue truck,0.3334
208,a spare tire with mud on its surface,0.3604
209,a woman checking air in the spare tire,0.3027
210,a selfie taken with my favorite classmate outside,0.2927
211,a classmate reading quietly in the library,0.2903
212,classmates sitting together during lunch break,0.2758
213,a classmate holding books near the entrance,0.3282
214,classmates gathered around a classroom table,0.2756
215,a classmate standing by a school window,0.3149
